subset_size,subset_indices,AV,CC,PAIRS,CONS,EJR,beta_EJR,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,alpha_EJR
6,"[1, 2, 4, 5, 7, 8]",2268,1504,785315,1130256,False,0.99609375,0.4415028226591396,0.5652010522360015,0.368643335818135,0.31935984267319933,0.99609375
6,"[1, 2, 4, 5, 7, 9]",2489,1699,829153,1442451,False,0.99609375,0.48452404126922327,0.6384817737692596,0.3892218126784973,0.4075721999474447,0.99609375
6,"[1, 2, 4, 5, 7, 10]",2427,1514,799168,1145341,False,0.99609375,0.472454740120693,0.5689590379556557,0.37514622463483743,0.3236221896341756,0.99609375
6,"[1, 2, 4, 5, 7, 11]",3393,2330,1488199,2713285,True,1.0,0.6605022386606969,0.8756106726794438,0.6985918309483619,0.7666531040114378,1.0
6,"[1, 2, 4, 5, 8, 9]",1404,1074,211208,576201,False,0.99609375,0.2733112711699435,0.4036076662908681,0.09914546605053598,0.1628086563646998,0.99609375
6,"[1, 2, 4, 5, 8, 10]",1342,925,188195,427350,False,0.99609375,0.26124197002141325,0.34761367906801954,0.08834268106975408,0.12075001483415415,0.99609375
6,"[1, 2, 4, 5, 8, 11]",2308,1833,894180,1679028,False,0.99609375,0.44928946856141716,0.6888387824126269,0.4197468506546545,0.47441828924057605,0.99609375
6,"[1, 2, 4, 5, 9, 10]",1563,1126,232321,633375,False,0.99609375,0.304263188631497,0.4231491920330703,0.10905635117195642,0.17896347407413687,0.99609375
6,"[1, 2, 4, 5, 9, 11]",2529,1887,915642,1779441,False,0.99609375,0.4923106871715009,0.7091319052987599,0.42982156369761026,0.5027905163133313,0.99609375
6,"[1, 2, 4, 5, 10, 11]",2467,1889,915336,1783216,False,0.99609375,0.4802413860229706,0.7098835024426907,0.4296779208781552,0.5038571626360151,0.99609375
6,"[1, 2, 4, 6, 7, 8]",2054,1582,760270,1250571,False,0.99609375,0.3998442670819545,0.5945133408493047,0.35688668740881496,0.3533554856702071,0.99609375
6,"[1, 2, 4, 6, 7, 9]",2275,1710,799878,1461195,False,0.99609375,0.44286548569203815,0.6426155580608793,0.3754795135296514,0.4128684168143018,0.99609375
6,"[1, 2, 4, 6, 7, 10]",2213,1602,775013,1282401,False,0.99609375,0.4307961845435079,0.6020293122886133,0.3638073608964814,0.36234922141882325,0.99609375
6,"[1, 2, 4, 6, 7, 11]",3179,2327,1453403,2706301,True,1.0,0.6188436830835118,0.8744832769635476,0.6822578585766029,0.7646797376756435,1.0
6,"[1, 2, 4, 6, 8, 9]",1190,935,142587,436645,False,0.99609375,0.2316527155927584,0.3513716647876738,0.06693332907724979,0.12337636650815313,0.99609375
6,"[1, 2, 4, 6, 8, 10]",1128,872,125547,379756,False,0.99609375,0.21958341444422816,0.32769635475385195,0.0589343956017132,0.10730207706413723,0.99609375
6,"[1, 2, 4, 6, 8, 11]",2094,1690,820413,1427205,False,0.99609375,0.40763091298423204,0.6350995866215708,0.38511907332543455,0.4032643615803884,0.99609375
6,"[1, 2, 4, 6, 9, 10]",1349,1005,165438,504510,False,0.99609375,0.26260463305431186,0.37767756482525366,0.07766006785949667,0.14255198311449424,0.99609375
6,"[1, 2, 4, 6, 9, 11]",2315,1727,840040,1490401,False,0.99609375,0.4506521315943158,0.6490041337842917,0.3943323988726386,0.4211207274104088,0.99609375
6,"[1, 2, 4, 6, 10, 11]",2253,1757,843200,1542646,False,0.99609375,0.4385828304457855,0.6602780909432544,0.3958157691650503,0.4358828299610356,0.99609375
6,"[1, 2, 4, 7, 8, 9]",2124,1647,779352,1355481,False,0.99609375,0.41347089741094023,0.6189402480270575,0.36584417852267587,0.38299836400471304,0.99609375
6,"[1, 2, 4, 7, 8, 10]",2062,1470,750212,1079715,False,0.99609375,0.40140159626240995,0.552423900789177,0.3521652512059425,0.30507921438319585,0.99609375
6,"[1, 2, 4, 7, 8, 11]",3028,2297,1441293,2636956,True,1.0,0.5894490948024138,0.8632093198045847,0.67657317052562,0.7450859391997469,1.0
6,"[1, 2, 4, 7, 9, 10]",2283,1661,793959,1378630,False,0.99609375,0.4444228148724937,0.6242014280345735,0.37270101075725115,0.3895392370441323,0.99609375
6,"[1, 2, 4, 7, 9, 11]",3249,2353,1462691,2767128,True,1.0,0.6324703134124976,0.8842540398346487,0.6866178406259447,0.7818667299590577,1.0
6,"[1, 2, 4, 7, 10, 11]",3187,2319,1456012,2687721,True,1.0,0.6204010122639673,0.8714768883878241,0.6834825779097998,0.7594298598808181,1.0
6,"[1, 2, 4, 8, 9, 10]",1198,933,144726,434778,False,0.99609375,0.23321004477321394,0.3506200676437429,0.06793742055049937,0.1228488357308152,0.99609375
6,"[1, 2, 4, 8, 9, 11]",2164,1708,829608,1457778,False,0.99609375,0.42125754331321785,0.6418639609169485,0.38943539922376547,0.4119029252951997,0.99609375
6,"[1, 2, 4, 8, 10, 11]",2102,1728,830996,1492128,False,0.99609375,0.4091882421646876,0.649379932356257,0.39008695554207795,0.42160870044332927,0.99609375
6,"[1, 2, 4, 9, 10, 11]",2323,1780,852405,1583310,False,0.99609375,0.45220946077477125,0.6689214580984593,0.4001367892731673,0.44737265938239057,0.99609375
6,"[1, 2, 5, 6, 7, 8]",2201,1616,788341,1304920,False,0.99609375,0.4284601907728246,0.6072904922961293,0.37006380369941283,0.3687120846083642,0.99609375
6,"[1, 2, 5, 6, 7, 9]",2422,1740,827907,1512930,False,0.99609375,0.47148140938290833,0.6538895152198422,0.38863691413914764,0.4274864161531224,0.99609375
6,"[1, 2, 5, 6, 7, 10]",2360,1639,803239,1342341,False,0.99609375,0.45941210823437806,0.615933859451334,0.377057237438764,0.3792855871358215,0.99609375
6,"[1, 2, 5, 6, 7, 11]",3326,2329,1478298,2710956,True,1.0,0.647459606774382,0.8752348741074784,0.6939440938391314,0.7659950326775224,1.0
6,"[1, 2, 5, 6, 8, 9]",1337,1055,196355,555985,False,0.99609375,0.2602686392836286,0.396467493423525,0.09217315625522231,0.1570965180708253,0.99609375
6,"[1, 2, 5, 6, 8, 10]",1275,994,179148,493521,False,0.99609375,0.2481993381350983,0.37354378053363396,0.08409582947625763,0.13944698273304457,0.99609375
6,"[1, 2, 5, 6, 8, 11]",2241,1772,870742,1569106,False,0.99609375,0.4362468366751022,0.6659150695227358,0.4087445617579628,0.4433592436559267,0.99609375
6,"[1, 2, 5, 6, 9, 10]",1496,1125,219020,632250,False,0.99609375,0.291220556745182,0.4227733934611049,0.10281258273544748,0.17864559934221122,0.99609375
6,"[1, 2, 5, 6, 9, 11]",2462,1810,890404,1637145,False,0.99609375,0.4792680552851859,0.680195415257422,0.41797431703941823,0.46258402488747236,0.99609375
6,"[1, 2, 5, 6, 10, 11]",2400,1843,893394,1697403,False,0.99609375,0.4671987541366556,0.6925967681322811,0.41937788576546603,0.47961024319536155,0.99609375
6,"[1, 2, 5, 7, 8, 9]",2271,1677,807389,1405326,False,0.99609375,0.4420868211018104,0.6302142051860203,0.37900533450000096,0.3970823337938985,0.99609375
6,"[1, 2, 5, 7, 8, 10]",2209,1506,778438,1133265,False,0.99609375,0.43001751995328014,0.5659526493799324,0.3654151277482251,0.3202100516228565,0.99609375
6,"[1, 2, 5, 7, 8, 11]",3175,2299,1466193,2641551,True,1.0,0.618065018493284,0.8639609169485156,0.6882617528930415,0.7463842808825898,1.0
6,"[1, 2, 5, 7, 9, 10]",2430,1695,822156,1435665,False,0.99609375,0.4730387385633638,0.636978579481398,0.385937274091154,0.4056547795644692,0.99609375
6,"[1, 2, 5, 7, 9, 11]",3396,2357,1487615,2776546,True,1.0,0.6610862371033678,0.8857572341225103,0.6983176890968528,0.7845278359370805,1.0
6,"[1, 2, 5, 7, 10, 11]",3334,2328,1481115,2708628,True,1.0,0.6490169359548374,0.874859075535513,0.6952664527358794,0.7653372438989243,1.0
6,"[1, 2, 5, 8, 9, 10]",1345,1052,198304,552826,False,0.99609375,0.26182596846408407,0.39534009770762873,0.09308805774253574,0.15620392582357812,0.99609375
6,"[1, 2, 5, 8, 9, 11]",2311,1790,879973,1601155,False,0.99609375,0.449873467004088,0.6726794438181135,0.41307778681152374,0.45241485901902445,0.99609375
6,"[1, 2, 5, 8, 10, 11]",2249,1812,881181,1640766,False,0.99609375,0.4378041658555577,0.6809470124013529,0.4136448473536862,0.463607157691297,0.99609375
6,"[1, 2, 5, 9, 10, 11]",2470,1868,902636,1743778,False,0.99609375,0.48082538446564144,0.7019917324314168,0.42371627444979165,0.4927137460336297,0.99609375
6,"[1, 2, 6, 7, 8, 9]",2057,1666,775212,1386945,False,0.99609375,0.4004282655246253,0.6260804208944006,0.36390077567122503,0.3918886845072094,0.99609375
6,"[1, 2, 6, 7, 8, 10]",1995,1571,751470,1233235,False,0.99609375,0.388358964376095,0.590379556557685,0.3527557827970355,0.34845710669006225,0.99609375
6,"[1, 2, 6, 7, 8, 11]",2961,2278,1428594,2593503,True,1.0,0.5764064629160989,0.8560691469372417,0.6706119935182351,0.7328080629985335,1.0
6,"[1, 2, 6, 7, 9, 10]",2216,1694,790961,1433971,False,0.99609375,0.4313801829861787,0.6366027809094326,0.3712936866633745,0.40517613085701853,0.99609375
6,"[1, 2, 6, 7, 9, 11]",3182,2320,1448191,2690040,True,1.0,0.6194276815261825,0.8718526869597896,0.6798112364360808,0.7600851056615608,1.0
6,"[1, 2, 6, 7, 10, 11]",3120,2310,1444395,2666895,True,1.0,0.6073583803776523,0.8680947012401353,0.6780293144012723,0.7535453628434107,1.0
6,"[1, 2, 6, 8, 9, 10]",1131,870,125503,378015,False,0.99609375,0.22016741288689898,0.3269447576099211,0.058913741078654304,0.10681014825677497,0.99609375
6,"[1, 2, 6, 8, 9, 11]",2097,1568,798333,1228528,False,0.99609375,0.40821491142690286,0.5892521608417888,0.37475425811769697,0.34712711881168534,0.99609375
6,"[1, 2, 6, 8, 10, 11]",2035,1624,803239,1317876,False,0.99609375,0.3961456102783726,0.6102968808718526,0.377057237438764,0.3723728712988785,0.99609375
6,"[1, 2, 6, 9, 10, 11]",2256,1661,822847,1378630,False,0.99609375,0.4391668288884563,0.6242014280345735,0.38626164398737445,0.3895392370441323,0.99609375
6,"[1, 2, 7, 8, 9, 10]",2065,1630,770453,1327635,False,0.99609375,0.4019855947050808,0.6125516723036453,0.36166680123401385,0.3751303286400895,0.99609375
6,"[1, 2, 7, 8, 9, 11]",3031,2303,1437889,2650753,True,1.0,0.5900330932450847,0.8654641112363773,0.6749752615144272,0.7489843549120829,1.0
6,"[1, 2, 7, 8, 10, 11]",2969,2280,1432311,2598060,True,1.0,0.5779637920965545,0.8568207440811725,0.6723568312957333,0.7340956675793203,1.0
6,"[1, 2, 7, 9, 10, 11]",3190,2337,1453681,2729616,True,1.0,0.6209850107066381,0.8782412626832018,0.6823883576086569,0.7712675148977292,1.0
6,"[1, 2, 8, 9, 10, 11]",2105,1643,812442,1348903,False,0.99609375,0.4097722406073584,0.6174370537391958,0.38137731870492386,0.38113971512772915,0.99609375
6,"[1, 3, 4, 5, 6, 7]",3721,2195,1516067,2407915,True,1.0,0.7243527350593731,0.8248778654641112,0.7116736547803016,0.6803691867775413,1.0
6,"[1, 3, 4, 5, 6, 8]",2636,1909,1050976,1821186,True,1.0,0.5131399649600934,0.7173994738819992,0.4933501824169923,0.5145857880326521,1.0
6,"[1, 3, 4, 5, 6, 9]",2857,1998,1086975,1995003,True,1.0,0.5561611835701772,0.7508455467869222,0.5102488682260206,0.5636987056140916,1.0
6,"[1, 3, 4, 5, 6, 10]",2795,1943,1069901,1886653,True,1.0,0.5440918824216469,0.7301766253288238,0.5022339744372112,0.5330838369881864,1.0
6,"[1, 3, 4, 5, 6, 11]",3761,2350,1598289,2760075,True,1.0,0.7321393809616508,0.8831266441187523,0.7502703864836802,0.7798738673063719,1.0
6,"[1, 3, 4, 5, 7, 8]",3570,2096,1494512,2195560,False,0.99609375,0.6949581467782753,0.787673806839534,0.701555285586335,0.6203671523792571,0.99609375
6,"[1, 3, 4, 5, 7, 9]",3791,2242,1534359,2512161,True,1.0,0.737979365388359,0.8425403983464863,0.7202603033210595,0.7098244483813818,1.0
6,"[1, 3, 4, 5, 7, 10]",3729,2106,1507095,2216565,False,0.99609375,0.7259100642398287,0.7914317925591883,0.707462009760201,0.6263022268184554,0.99609375
6,"[1, 3, 4, 5, 7, 11]",4695,2576,2040360,3316600,True,1.0,0.9139575627798325,0.9680571213829388,0.9577877879193573,0.9371229652485216,1.0
6,"[1, 3, 4, 5, 8, 9]",2706,1960,1069501,1919820,True,1.0,0.5267665952890792,0.736565201052236,0.5020462060457667,0.5424553491959888,1.0
6,"[1, 3, 4, 5, 8, 10]",2644,1848,1048351,1706628,False,0.99609375,0.514697294140549,0.6944757609921083,0.4921179523481376,0.4822168159971518,0.99609375
6,"[1, 3, 4, 5, 8, 11]",3610,2331,1587928,2715615,True,1.0,0.7027447926805529,0.8759864712514093,0.7454067157242884,0.7673114579006705,1.0
6,"[1, 3, 4, 5, 9, 10]",2865,1988,1088295,1975078,True,1.0,0.5577185127506327,0.7470875610672679,0.5108685039177875,0.5580687909175419,1.0
6,"[1, 3, 4, 5, 9, 11]",3831,2373,1607909,2814378,True,1.0,0.7457660112906366,0.8917700112739572,0.7547862162979209,0.7952174686999347,1.0
6,"[1, 3, 4, 5, 10, 11]",3769,2360,1606627,2783620,True,1.0,0.7336967101421062,0.8868846298384067,0.7541844186033412,0.786526632251429,1.0
6,"[1, 3, 4, 6, 7, 8]",3356,2177,1479953,2368576,True,1.0,0.6532995912010902,0.8181134911687336,0.694720985558733,0.6692537431515655,1.0
6,"[1, 3, 4, 6, 7, 9]",3577,2270,1515766,2575315,True,1.0,0.6963208098111738,0.8530627583615182,0.7115323590657396,0.727668946888077,1.0
6,"[1, 3, 4, 6, 7, 10]",3515,2195,1493282,2407915,True,1.0,0.6842515086626436,0.8248778654641112,0.7009778977826431,0.6803691867775413,1.0
6,"[1, 3, 4, 6, 7, 11]",4481,2588,2016205,3347578,True,1.0,0.8722990072026474,0.9725667042465239,0.9464489241810012,0.945875963866826,1.0
6,"[1, 3, 4, 6, 8, 9]",2492,1914,1020136,1830741,True,1.0,0.4851080397118941,0.7192784667418264,0.4788732394366197,0.5172856040891406,1.0
6,"[1, 3, 4, 6, 8, 10]",2430,1872,1004540,1751256,True,1.0,0.4730387385633638,0.7034949267192785,0.47155214985419786,0.49482669469615415,1.0
6,"[1, 3, 4, 6, 8, 11]",3396,2274,1533106,2584401,True,1.0,0.6610862371033678,0.85456595264938,0.7196721188348596,0.7302362445007672,1.0
6,"[1, 3, 4, 6, 9, 10]",2651,1957,1040444,1913946,True,1.0,0.5160599571734475,0.7354378053363397,0.48840624067025806,0.5407956192623611,1.0
6,"[1, 3, 4, 6, 9, 11]",3617,2303,1551342,2650753,True,1.0,0.7041074557134515,0.8654641112363773,0.7282324798008153,0.7489843549120829,1.0
6,"[1, 3, 4, 6, 10, 11]",3555,2311,1553235,2669205,True,1.0,0.6920381545649211,0.8684704998121007,0.7291210937133265,0.754198065626298,1.0
6,"[1, 3, 4, 7, 8, 9]",3426,2230,1498318,2485335,True,1.0,0.666926221530076,0.8380308154829011,0.7033419018309296,0.702244619440371,1.0
6,"[1, 3, 4, 7, 8, 10]",3364,2098,1471765,2199753,False,0.99609375,0.6548569203815456,0.7884254039834648,0.6908773665858636,0.6215519068245586,0.99609375
6,"[1, 3, 4, 7, 8, 11]",4330,2566,2005846,3290895,True,1.0,0.8429044189215495,0.9642991356632845,0.9415861922635668,0.9298598808181672,1.0
6,"[1, 3, 4, 7, 9, 10]",3585,2240,1511503,2507680,True,1.0,0.6978781389916293,0.8417888012025554,0.7095312174339196,0.7085583180047074,1.0
6,"[1, 3, 4, 7, 9, 11]",4551,2611,2025783,3407355,True,1.0,0.8859256375316332,0.9812100714017287,0.9509450383141402,0.9627662730671097,1.0
6,"[1, 3, 4, 7, 10, 11]",4489,2578,2018977,3321753,True,1.0,0.873856336383103,0.9688087185268696,0.9477501591337117,0.9385789727983996,1.0
6,"[1, 3, 4, 8, 9, 10]",2500,1919,1022990,1840321,True,1.0,0.4866653688923496,0.7211574596016536,0.4802129669095764,0.5199924840285607,1.0
6,"[1, 3, 4, 8, 9, 11]",3466,2294,1542709,2630071,True,1.0,0.6747128674323535,0.8620819240886884,0.7241799684924639,0.7431405458403619,1.0
6,"[1, 3, 4, 8, 10, 11]",3404,2293,1542906,2627778,True,1.0,0.6626435662838233,0.861706125516723,0.7242724444252503,0.7424926464978682,1.0
6,"[1, 3, 4, 9, 10, 11]",3625,2335,1562835,2724945,True,1.0,0.7056647848939069,0.877489665539271,0.7336275351079949,0.7699476990107739,1.0
6,"[1, 3, 5, 6, 7, 8]",3503,2178,1497619,2370753,True,1.0,0.6819155148919603,0.818489289740699,0.7030137765668802,0.6698688660772563,1.0
6,"[1, 3, 5, 6, 7, 9]",3724,2271,1533426,2577585,True,1.0,0.724936733502044,0.8534385569334837,0.7198223335480152,0.7283103474582736,1.0
6,"[1, 3, 5, 6, 7, 10]",3662,2203,1511207,2425503,True,1.0,0.7128674323535137,0.8278842540398347,0.7093922688242507,0.6853387696976375,1.0
6,"[1, 3, 5, 6, 7, 11]",4628,2581,2032137,3329490,True,1.0,0.9009149308935176,0.9699361142427658,0.9539277392122365,0.9407651032880963,1.0
6,"[1, 3, 5, 6, 8, 9]",2639,1940,1056598,1880830,True,1.0,0.5137239634027643,0.7290492296129275,0.49598926715874503,0.5314385173757392,1.0
6,"[1, 3, 5, 6, 8, 10]",2577,1902,1040952,1807851,True,1.0,0.5016546622542339,0.7147688838782412,0.4886447065273926,0.5108179128768935,1.0
6,"[1, 3, 5, 6, 8, 11]",3543,2290,1567757,2620905,True,1.0,0.6897021607942379,0.8605787298008267,0.7359380251647198,0.7405506438022904,1.0
6,"[1, 3, 5, 6, 9, 10]",2798,1988,1076867,1975078,True,1.0,0.5446758808643177,0.7470875610672679,0.5055039609742176,0.5580687909175419,1.0
6,"[1, 3, 5, 6, 9, 11]",3764,2322,1586041,2694681,True,1.0,0.7327233794043216,0.8726042841037204,0.7445209183376489,0.7613964448889982,1.0
6,"[1, 3, 5, 6, 10, 11]",3702,2333,1587867,2720278,True,1.0,0.7206540782557913,0.8767380683953401,0.7453780810445931,0.7686290133450876,1.0
6,"[1, 3, 5, 7, 8, 9]",3573,2230,1515972,2485335,True,1.0,0.695542145220946,0.8380308154829011,0.7116290597873335,0.702244619440371,1.0
6,"[1, 3, 5, 7, 8, 10]",3511,2105,1489682,2214460,False,0.99609375,0.6834728440724158,0.7910559939872228,0.6992879822596424,0.6257074478756078,0.99609375
6,"[1, 3, 5, 7, 8, 11]",4477,2558,2021774,3270403,True,1.0,0.8715203426124197,0.9612927470875611,0.9490631296108876,0.9240697572567269,1.0
6,"[1, 3, 5, 7, 9, 10]",3732,2248,1529419,2525628,True,1.0,0.7264940626824995,0.8447951897782788,0.7179413636867197,0.7136296208390197,1.0
6,"[1, 3, 5, 7, 9, 11]",4698,2606,2041747,3394315,True,1.0,0.9145415612225034,0.9793310785419015,0.9584388748166911,0.9590817517299449,1.0
6,"[1, 3, 5, 7, 10, 11]",4636,2578,2035185,3321753,True,1.0,0.9024722600739732,0.9688087185268696,0.9553585343550437,0.9385789727983996,1.0
6,"[1, 3, 5, 8, 9, 10]",2647,1949,1059399,1898326,True,1.0,0.5152812925832198,0.7324314167606163,0.4973041153198353,0.5363821052066469,1.0
6,"[1, 3, 5, 8, 9, 11]",3613,2312,1577399,2671516,True,1.0,0.7033287911232237,0.8688462983840661,0.74046418224049,0.7548510509645026,1.0
6,"[1, 3, 5, 8, 10, 11]",3551,2314,1577525,2676141,True,1.0,0.6912594899746934,0.869597895527997,0.740523329283795,0.7561578693068636,1.0
6,"[1, 3, 5, 9, 10, 11]",3772,2360,1597507,2783620,True,1.0,0.7342807085847771,0.8868846298384067,0.749903299278406,0.786526632251429,1.0
6,"[1, 3, 6, 7, 8, 9]",3359,2239,1494916,2505441,True,1.0,0.6538835896437609,0.84141300263059,0.7017449316616939,0.707925676649346,1.0
6,"[1, 3, 6, 7, 8, 10]",3297,2175,1473466,2364225,True,1.0,0.6418142884952307,0.8173618940248027,0.6916758516704815,0.6680243449661357,1.0
6,"[1, 3, 6, 7, 8, 11]",4263,2559,1995242,3272961,True,1.0,0.8298617870352346,0.9616685456595265,0.9366084522063725,0.9247925337582965,1.0
6,"[1, 3, 6, 7, 9, 10]",3518,2263,1509169,2559453,True,1.0,0.6848355071053144,0.8504321683577603,0.7084355888698408,0.7231870544455841,1.0
6,"[1, 3, 6, 7, 9, 11]",4484,2595,2013480,3365715,True,1.0,0.8728830056453183,0.9751972942502819,0.9451697520142854,0.951000669656102,1.0
6,"[1, 3, 6, 7, 10, 11]",4422,2578,2009375,3321753,True,1.0,0.860813704496788,0.9688087185268696,0.9432427788970861,0.9385789727983996,1.0
6,"[1, 3, 6, 8, 9, 10]",2433,1872,1006398,1751256,True,1.0,0.47362273700603463,0.7034949267192785,0.47242433403245765,0.49482669469615415,1.0
6,"[1, 3, 6, 8, 9, 11]",3399,2198,1515579,2414503,True,1.0,0.6616702355460385,0.8260052611800075,0.7114445773427392,0.6822306612076979,1.0
6,"[1, 3, 6, 8, 10, 11]",3337,2226,1519068,2476425,True,1.0,0.6496009343975083,0.8365276211950394,0.7130823871371141,0.6997270515635199,1.0
6,"[1, 3, 6, 9, 10, 11]",3558,2256,1537292,2543640,True,1.0,0.692622153007592,0.8478015783540023,0.7216371150513264,0.7187190072136372,1.0
6,"[1, 3, 7, 8, 9, 10]",3367,2224,1491741,2471976,True,1.0,0.6554409188242165,0.8357760240511086,0.7002545200546031,0.6984699629569979,1.0
6,"[1, 3, 7, 8, 9, 11]",4333,2583,2004844,3334653,True,1.0,0.8434884173642203,0.9706877113866967,0.9411158324429982,0.942223936391147,1.0
6,"[1, 3, 7, 8, 10, 11]",4271,2557,1999045,3267846,True,1.0,0.8314191162156901,0.9609169485155956,0.9383936601880313,0.9233472633104746,1.0
6,"[1, 3, 7, 9, 10, 11]",4492,2605,2018963,3391710,True,1.0,0.8744403348257738,0.9789552799699361,0.9477435872400112,0.9583456951284638,1.0
6,"[1, 3, 8, 9, 10, 11]",3407,2249,1528685,2527876,True,1.0,0.663227564726494,0.8451709883502443,0.717596808688419,0.7142648051922366,1.0
6,"[1, 4, 5, 6, 7, 8]",2472,1671,813160,1395285,False,0.99609375,0.4812147167607553,0.6279594137542277,0.3817143629675668,0.39424519585321816,0.99609375
6,"[1, 4, 5, 6, 7, 9]",2693,1789,852641,1599366,False,0.99609375,0.524235935370839,0.672303645246148,0.4002475726241196,0.45190936755643335,0.99609375
6,"[1, 4, 5, 6, 7, 10]",2631,1681,826996,1412040,False,0.99609375,0.5121666342223088,0.631717399473882,0.38820927162763275,0.3989794101940307,0.99609375
6,"[1, 4, 5, 6, 7, 11]",3597,2369,1502162,2804896,True,1.0,0.7002141327623126,0.8902668169860954,0.7051463560727115,0.7925382791816068,1.0
6,"[1, 4, 5, 6, 8, 9]",1608,1182,235104,697971,False,0.99609375,0.31302316527155927,0.44419391206313413,0.11036274975543167,0.19721541734833137,0.99609375
6,"[1, 4, 5, 6, 8, 10]",1546,1106,216406,611065,False,0.99609375,0.300953864123029,0.41563322059376173,0.10158551629735754,0.1726596649459048,0.99609375
6,"[1, 4, 5, 6, 8, 11]",2512,1879,908469,1764381,False,0.99609375,0.4890013626630329,0.7061255167230365,0.4264544070180314,0.49853523323528665,0.99609375
6,"[1, 4, 5, 6, 9, 10]",1767,1229,256184,754606,False,0.99609375,0.3439750827331127,0.4618564449455092,0.12025814398455793,0.2132179377417614,0.99609375
6,"[1, 4, 5, 6, 9, 11]",2733,1916,928073,1834570,False,0.99609375,0.5320225812731166,0.7200300638857572,0.43565693588272736,0.5183675083989568,0.99609375
6,"[1, 4, 5, 6, 10, 11]",2671,1931,929558,1863415,True,1.0,0.5199532801245863,0.7256670424652386,0.4363540260359652,0.5265178165255303,1.0
6,"[1, 4, 5, 7, 8, 9]",2542,1729,832147,1493856,False,0.99609375,0.4948413470897411,0.6497557309282225,0.3906272590884596,0.4220969560315671,0.99609375
6,"[1, 4, 5, 7, 8, 10]",2480,1550,802220,1200475,False,0.99609375,0.4827720459412108,0.5824877865464111,0.3765788974615591,0.3392005944963875,0.99609375
6,"[1, 4, 5, 7, 8, 11]",3446,2340,1490074,2736630,True,1.0,0.6708195444812147,0.8793686583990981,0.699471995283258,0.7732493578930415,1.0
6,"[1, 4, 5, 7, 9, 10]",2701,1735,845859,1504245,False,0.99609375,0.5257932645512945,0.652010522360015,0.39706395954717777,0.42503242322265644,0.99609375
6,"[1, 4, 5, 7, 9, 11]",3667,2395,1511443,2866815,True,1.0,0.7138407630912984,0.9000375798571966,0.7095030521752029,0.8100338218714769,1.0
6,"[1, 4, 5, 7, 10, 11]",3605,2360,1503962,2783620,True,1.0,0.7017714619427682,0.8868846298384067,0.7059913138342118,0.786526632251429,1.0
6,"[1, 4, 5, 8, 9, 10]",1616,1161,235499,673380,False,0.99609375,0.3145804944520148,0.4363021420518602,0.11054817104198314,0.19026709954141272,0.99609375
6,"[1, 4, 5, 8, 9, 11]",2582,1898,917661,1800253,False,0.99609375,0.5026279929920187,0.7132656895903795,0.4307693246534265,0.508671057576297,0.99609375
6,"[1, 4, 5, 8, 10, 11]",2520,1902,917368,1807851,False,0.99609375,0.49055869184348844,0.7147688838782412,0.43063178430669335,0.5108179128768935,0.99609375
6,"[1, 4, 5, 9, 10, 11]",2741,1956,938766,1911990,False,0.99609375,0.5335799104535721,0.7350620067643743,0.440676454407018,0.5402429410617864,0.99609375
6,"[1, 4, 6, 7, 8, 9]",2328,1740,802838,1512930,False,0.99609375,0.45318279151255597,0.6538895152198422,0.3768689996263409,0.4274864161531224,0.99609375
6,"[1, 4, 6, 7, 8, 10]",2266,1637,778026,1339066,False,0.99609375,0.4411134903640257,0.6151822623074032,0.36522172630503724,0.3783602184717713,0.99609375
6,"[1, 4, 6, 7, 8, 11]",3232,2338,1455278,2731953,True,1.0,0.6291609889040296,0.8786170612551673,0.6831380229114992,0.7719278466741827,1.0
6,"[1, 4, 6, 7, 9, 10]",2487,1752,817428,1533876,False,0.99609375,0.48413470897410943,0.6583990980834273,0.3837178517042798,0.43340481982860196,0.99609375
6,"[1, 4, 6, 7, 9, 11]",3453,2379,1474822,2828631,True,1.0,0.6721822075141133,0.8940248027057497,0.6923123865174784,0.7992447296369447,1.0
6,"[1, 4, 6, 7, 10, 11]",3391,2359,1469946,2781261,True,1.0,0.6601129063655831,0.8865088312664412,0.6900234898257697,0.7858600842579956,1.0
6,"[1, 4, 6, 8, 9, 10]",1402,1041,168594,541320,False,0.99609375,0.2729219388748297,0.39120631341600903,0.07914156046799393,0.15295284434310127,0.99609375
6,"[1, 4, 6, 8, 9, 11]",2368,1741,842074,1514670,False,0.99609375,0.46096943741483354,0.6542653137918076,0.395287201143134,0.4279780624051674,0.99609375
6,"[1, 4, 6, 8, 10, 11]",2306,1772,845243,1569106,False,0.99609375,0.44890013626630326,0.6659150695227358,0.3967747962243532,0.4433592436559267,0.99609375
6,"[1, 4, 6, 9, 10, 11]",2527,1809,864807,1635336,False,0.99609375,0.491921354876387,0.6798196166854565,0.4059585482499047,0.46207288231853594,0.99609375
6,"[1, 4, 7, 8, 9, 10]",2336,1693,796951,1432278,False,0.99609375,0.4547401206930115,0.6362269823374671,0.3741055183252562,0.4046977647048851,0.99609375
6,"[1, 4, 7, 8, 9, 11]",3302,2362,1464537,2788341,True,1.0,0.6427876192330154,0.8876362269823375,0.6874843917524611,0.7878605759042476,1.0
