subset_size,subset_indices,AV,CC,PAIRS,CONS,EJR,beta_EJR,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,alpha_EJR
4,"[0, 2, 4, 8]",92,48,821,1128,True,1.0,0.8846153846153846,0.9411764705882353,0.8762006403415155,0.8847058823529412,1.0
4,"[0, 2, 4, 9]",93,49,840,1176,True,1.0,0.8942307692307693,0.9607843137254902,0.8964781216648879,0.9223529411764706,1.0
4,"[0, 2, 5, 6]",89,47,797,1081,True,1.0,0.8557692307692307,0.9215686274509803,0.8505869797225186,0.847843137254902,1.0
4,"[0, 2, 5, 7]",86,47,775,1081,True,1.0,0.8269230769230769,0.9215686274509803,0.8271077908217717,0.847843137254902,1.0
4,"[0, 2, 5, 8]",82,45,739,990,True,1.0,0.7884615384615384,0.8823529411764706,0.7886872998932765,0.7764705882352941,1.0
4,"[0, 2, 5, 9]",83,47,763,1081,True,1.0,0.7980769230769231,0.9215686274509803,0.8143009605122732,0.847843137254902,1.0
4,"[0, 2, 6, 7]",96,48,822,1128,True,1.0,0.9230769230769231,0.9411764705882353,0.8772678762006404,0.8847058823529412,1.0
4,"[0, 2, 6, 8]",92,47,809,1081,True,1.0,0.8846153846153846,0.9215686274509803,0.8633938100320171,0.847843137254902,1.0
4,"[0, 2, 6, 9]",93,47,818,1081,True,1.0,0.8942307692307693,0.9215686274509803,0.8729989327641409,0.847843137254902,1.0
4,"[0, 2, 7, 8]",89,47,788,1081,True,1.0,0.8557692307692307,0.9215686274509803,0.8409818569903948,0.847843137254902,1.0
4,"[0, 2, 7, 9]",90,47,807,1081,True,1.0,0.8653846153846154,0.9215686274509803,0.8612593383137673,0.847843137254902,1.0
4,"[0, 2, 8, 9]",86,46,766,1035,True,1.0,0.8269230769230769,0.9019607843137255,0.8175026680896478,0.8117647058823529,1.0
4,"[0, 3, 4, 5]",82,45,735,990,True,1.0,0.7884615384615384,0.8823529411764706,0.7844183564567769,0.7764705882352941,1.0
4,"[0, 3, 4, 6]",92,45,776,990,True,1.0,0.8846153846153846,0.8823529411764706,0.8281750266808965,0.7764705882352941,1.0
4,"[0, 3, 4, 7]",89,45,747,990,True,1.0,0.8557692307692307,0.8823529411764706,0.7972251867662753,0.7764705882352941,1.0
4,"[0, 3, 4, 8]",85,47,756,1081,True,1.0,0.8173076923076923,0.9215686274509803,0.8068303094983992,0.847843137254902,1.0
4,"[0, 3, 4, 9]",86,47,772,1081,True,1.0,0.8269230769230769,0.9215686274509803,0.823906083244397,0.847843137254902,1.0
4,"[0, 3, 5, 6]",82,43,699,903,True,1.0,0.7884615384615384,0.8431372549019608,0.7459978655282817,0.7082352941176471,1.0
4,"[0, 3, 5, 7]",79,42,665,861,True,1.0,0.7596153846153846,0.8235294117647058,0.7097118463180363,0.6752941176470588,1.0
4,"[0, 3, 5, 8]",75,44,666,946,True,1.0,0.7211538461538461,0.8627450980392157,0.7107790821771611,0.7419607843137255,1.0
4,"[0, 3, 5, 9]",76,45,683,990,True,1.0,0.7307692307692307,0.8823529411764706,0.7289220917822838,0.7764705882352941,1.0
4,"[0, 3, 6, 7]",89,43,716,903,True,1.0,0.8557692307692307,0.8431372549019608,0.7641408751334045,0.7082352941176471,1.0
4,"[0, 3, 6, 8]",85,46,731,1035,True,1.0,0.8173076923076923,0.9019607843137255,0.7801494130202775,0.8117647058823529,1.0
4,"[0, 3, 6, 9]",86,46,737,1035,True,1.0,0.8269230769230769,0.9019607843137255,0.7865528281750267,0.8117647058823529,1.0
4,"[0, 3, 7, 8]",82,45,694,990,True,1.0,0.7884615384615384,0.8823529411764706,0.7406616862326574,0.7764705882352941,1.0
4,"[0, 3, 7, 9]",83,46,709,1035,True,1.0,0.7980769230769231,0.9019607843137255,0.7566702241195304,0.8117647058823529,1.0
4,"[0, 3, 8, 9]",79,46,705,1035,True,1.0,0.7596153846153846,0.9019607843137255,0.7524012806830309,0.8117647058823529,1.0
4,"[0, 4, 5, 6]",84,44,735,946,True,1.0,0.8076923076923077,0.8627450980392157,0.7844183564567769,0.7419607843137255,1.0
4,"[0, 4, 5, 7]",81,44,708,946,True,1.0,0.7788461538461539,0.8627450980392157,0.7556029882604055,0.7419607843137255,1.0
4,"[0, 4, 5, 8]",77,46,700,1035,True,1.0,0.7403846153846154,0.9019607843137255,0.7470651013874067,0.8117647058823529,1.0
4,"[0, 4, 5, 9]",78,45,722,990,True,1.0,0.75,0.8823529411764706,0.7705442902881536,0.7764705882352941,1.0
4,"[0, 4, 6, 7]",91,44,739,946,True,1.0,0.875,0.8627450980392157,0.7886872998932765,0.7419607843137255,1.0
4,"[0, 4, 6, 8]",87,47,752,1081,True,1.0,0.8365384615384616,0.9215686274509803,0.8025613660618997,0.847843137254902,1.0
4,"[0, 4, 6, 9]",88,46,761,1035,True,1.0,0.8461538461538461,0.9019607843137255,0.8121664887940235,0.8117647058823529,1.0
4,"[0, 4, 7, 8]",84,47,725,1081,True,1.0,0.8076923076923077,0.9215686274509803,0.7737459978655283,0.847843137254902,1.0
4,"[0, 4, 7, 9]",85,46,744,1035,True,1.0,0.8173076923076923,0.9019607843137255,0.7940234791889007,0.8117647058823529,1.0
4,"[0, 4, 8, 9]",81,46,727,1035,True,1.0,0.7788461538461539,0.9019607843137255,0.775880469583778,0.8117647058823529,1.0
4,"[0, 5, 6, 7]",81,42,667,861,True,1.0,0.7788461538461539,0.8235294117647058,0.7118463180362861,0.6752941176470588,1.0
4,"[0, 5, 6, 8]",77,45,674,990,True,1.0,0.7403846153846154,0.8823529411764706,0.7193169690501601,0.7764705882352941,1.0
4,"[0, 5, 6, 9]",78,44,683,946,True,1.0,0.75,0.8627450980392157,0.7289220917822838,0.7419607843137255,1.0
4,"[0, 5, 7, 8]",74,44,642,946,True,1.0,0.7115384615384616,0.8627450980392157,0.6851654215581644,0.7419607843137255,1.0
4,"[0, 5, 7, 9]",75,44,663,946,True,1.0,0.7211538461538461,0.8627450980392157,0.7075773745997865,0.7419607843137255,1.0
4,"[0, 5, 8, 9]",71,45,639,990,True,1.0,0.6826923076923077,0.8823529411764706,0.6819637139807898,0.7764705882352941,1.0
4,"[0, 6, 7, 8]",84,45,692,990,True,1.0,0.8076923076923077,0.8823529411764706,0.7385272145144077,0.7764705882352941,1.0
4,"[0, 6, 7, 9]",85,44,703,946,True,1.0,0.8173076923076923,0.8627450980392157,0.7502668089647813,0.7419607843137255,1.0
4,"[0, 6, 8, 9]",81,44,699,946,True,1.0,0.7788461538461539,0.8627450980392157,0.7459978655282817,0.7419607843137255,1.0
4,"[0, 7, 8, 9]",78,44,679,946,True,1.0,0.75,0.8627450980392157,0.7246531483457844,0.7419607843137255,1.0
4,"[1, 2, 3, 4]",92,48,788,1128,True,1.0,0.8846153846153846,0.9411764705882353,0.8409818569903948,0.8847058823529412,1.0
4,"[1, 2, 3, 5]",82,46,714,1035,True,1.0,0.7884615384615384,0.9019607843137255,0.7620064034151548,0.8117647058823529,1.0
4,"[1, 2, 3, 6]",92,47,798,1081,True,1.0,0.8846153846153846,0.9215686274509803,0.8516542155816436,0.847843137254902,1.0
4,"[1, 2, 3, 7]",89,47,777,1081,True,1.0,0.8557692307692307,0.9215686274509803,0.8292422625400213,0.847843137254902,1.0
4,"[1, 2, 3, 8]",85,46,735,1035,True,1.0,0.8173076923076923,0.9019607843137255,0.7844183564567769,0.8117647058823529,1.0
4,"[1, 2, 3, 9]",86,48,753,1128,True,1.0,0.8269230769230769,0.9411764705882353,0.8036286019210246,0.8847058823529412,1.0
4,"[1, 2, 4, 5]",84,45,704,990,True,1.0,0.8076923076923077,0.8823529411764706,0.7513340448239061,0.7764705882352941,1.0
4,"[1, 2, 4, 6]",94,47,785,1081,True,1.0,0.9038461538461539,0.9215686274509803,0.8377801494130203,0.847843137254902,1.0
4,"[1, 2, 4, 7]",91,47,770,1081,True,1.0,0.875,0.9215686274509803,0.8217716115261473,0.847843137254902,1.0
4,"[1, 2, 4, 8]",87,46,717,1035,True,1.0,0.8365384615384616,0.9019607843137255,0.7652081109925294,0.8117647058823529,1.0
4,"[1, 2, 4, 9]",88,47,740,1081,True,1.0,0.8461538461538461,0.9215686274509803,0.7897545357524013,0.847843137254902,1.0
4,"[1, 2, 5, 6]",84,46,724,1035,True,1.0,0.8076923076923077,0.9019607843137255,0.7726787620064034,0.8117647058823529,1.0
4,"[1, 2, 5, 7]",81,45,708,990,True,1.0,0.7788461538461539,0.8823529411764706,0.7556029882604055,0.7764705882352941,1.0
4,"[1, 2, 5, 8]",77,43,643,903,True,1.0,0.7403846153846154,0.8431372549019608,0.6862326574172892,0.7082352941176471,1.0
4,"[1, 2, 5, 9]",78,46,669,1035,True,1.0,0.75,0.9019607843137255,0.7139807897545357,0.8117647058823529,1.0
4,"[1, 2, 6, 7]",91,47,773,1081,True,1.0,0.875,0.9215686274509803,0.8249733191035219,0.847843137254902,1.0
4,"[1, 2, 6, 8]",87,46,741,1035,True,1.0,0.8365384615384616,0.9019607843137255,0.7908217716115261,0.8117647058823529,1.0
4,"[1, 2, 6, 9]",88,47,755,1081,True,1.0,0.8461538461538461,0.9215686274509803,0.8057630736392742,0.847843137254902,1.0
4,"[1, 2, 7, 8]",84,46,727,1035,True,1.0,0.8076923076923077,0.9019607843137255,0.775880469583778,0.8117647058823529,1.0
4,"[1, 2, 7, 9]",85,48,754,1128,True,1.0,0.8173076923076923,0.9411764705882353,0.8046958377801494,0.8847058823529412,1.0
4,"[1, 2, 8, 9]",81,47,684,1081,True,1.0,0.7788461538461539,0.9215686274509803,0.7299893276414088,0.847843137254902,1.0
4,"[1, 3, 4, 5]",77,44,616,946,True,1.0,0.7403846153846154,0.8627450980392157,0.6574172892209178,0.7419607843137255,1.0
4,"[1, 3, 4, 6]",87,45,699,990,True,1.0,0.8365384615384616,0.8823529411764706,0.7459978655282817,0.7764705882352941,1.0
4,"[1, 3, 4, 7]",84,45,663,990,True,1.0,0.8076923076923077,0.8823529411764706,0.7075773745997865,0.7764705882352941,1.0
4,"[1, 3, 4, 8]",80,43,634,903,True,1.0,0.7692307692307693,0.8431372549019608,0.6766275346851655,0.7082352941176471,1.0
4,"[1, 3, 4, 9]",81,46,654,1035,True,1.0,0.7788461538461539,0.9019607843137255,0.6979722518676628,0.8117647058823529,1.0
4,"[1, 3, 5, 6]",77,43,618,903,True,1.0,0.7403846153846154,0.8431372549019608,0.6595517609391676,0.7082352941176471,1.0
4,"[1, 3, 5, 7]",74,43,583,903,True,1.0,0.7115384615384616,0.8431372549019608,0.6221985058697972,0.7082352941176471,1.0
4,"[1, 3, 5, 8]",70,39,534,741,True,1.0,0.6730769230769231,0.7647058823529411,0.5699039487726788,0.5811764705882353,1.0
4,"[1, 3, 5, 9]",71,41,552,820,True,1.0,0.6826923076923077,0.803921568627451,0.5891141942369263,0.6431372549019608,1.0
4,"[1, 3, 6, 7]",84,44,664,946,True,1.0,0.8076923076923077,0.8627450980392157,0.7086446104589115,0.7419607843137255,1.0
4,"[1, 3, 6, 8]",80,43,641,903,True,1.0,0.7692307692307693,0.8431372549019608,0.6840981856990395,0.7082352941176471,1.0
4,"[1, 3, 6, 9]",81,44,650,946,True,1.0,0.7788461538461539,0.8627450980392157,0.6937033084311632,0.7419607843137255,1.0
4,"[1, 3, 7, 8]",77,42,604,861,True,1.0,0.7403846153846154,0.8235294117647058,0.6446104589114194,0.6752941176470588,1.0
4,"[1, 3, 7, 9]",78,44,625,946,True,1.0,0.75,0.8627450980392157,0.6670224119530416,0.7419607843137255,1.0
4,"[1, 3, 8, 9]",74,41,574,820,True,1.0,0.7115384615384616,0.803921568627451,0.6125933831376734,0.6431372549019608,1.0
4,"[1, 4, 5, 6]",79,44,637,946,True,1.0,0.7596153846153846,0.8627450980392157,0.67982924226254,0.7419607843137255,1.0
4,"[1, 4, 5, 7]",76,43,605,903,True,1.0,0.7307692307692307,0.8431372549019608,0.6456776947705443,0.7082352941176471,1.0
4,"[1, 4, 5, 8]",72,43,558,903,True,1.0,0.6923076923076923,0.8431372549019608,0.5955176093916755,0.7082352941176471,1.0
4,"[1, 4, 5, 9]",73,44,583,946,True,1.0,0.7019230769230769,0.8627450980392157,0.6221985058697972,0.7419607843137255,1.0
4,"[1, 4, 6, 7]",86,43,663,903,True,1.0,0.8269230769230769,0.8431372549019608,0.7075773745997865,0.7082352941176471,1.0
4,"[1, 4, 6, 8]",82,43,649,903,True,1.0,0.7884615384615384,0.8431372549019608,0.6926360725720384,0.7082352941176471,1.0
4,"[1, 4, 6, 9]",83,44,664,946,True,1.0,0.7980769230769231,0.8627450980392157,0.7086446104589115,0.7419607843137255,1.0
4,"[1, 4, 7, 8]",79,43,619,903,True,1.0,0.7596153846153846,0.8431372549019608,0.6606189967982924,0.7082352941176471,1.0
4,"[1, 4, 7, 9]",80,45,646,990,True,1.0,0.7692307692307693,0.8823529411764706,0.6894343649946638,0.7764705882352941,1.0
4,"[1, 4, 8, 9]",76,44,593,946,True,1.0,0.7307692307692307,0.8627450980392157,0.6328708644610459,0.7419607843137255,1.0
4,"[1, 5, 6, 7]",76,43,603,903,True,1.0,0.7307692307692307,0.8431372549019608,0.6435432230522946,0.7082352941176471,1.0
4,"[1, 5, 6, 8]",72,42,572,861,True,1.0,0.6923076923076923,0.8235294117647058,0.6104589114194237,0.6752941176470588,1.0
4,"[1, 5, 6, 9]",73,42,584,861,True,1.0,0.7019230769230769,0.8235294117647058,0.6232657417289221,0.6752941176470588,1.0
4,"[1, 5, 7, 8]",69,42,542,861,True,1.0,0.6634615384615384,0.8235294117647058,0.5784418356456777,0.6752941176470588,1.0
4,"[1, 5, 7, 9]",70,43,569,903,True,1.0,0.6730769230769231,0.8431372549019608,0.6072572038420491,0.7082352941176471,1.0
4,"[1, 5, 8, 9]",66,40,497,780,True,1.0,0.6346153846153846,0.7843137254901961,0.5304162219850587,0.611764705882353,1.0
4,"[1, 6, 7, 8]",79,42,620,861,True,1.0,0.7596153846153846,0.8235294117647058,0.6616862326574173,0.6752941176470588,1.0
4,"[1, 6, 7, 9]",80,44,640,946,True,1.0,0.7692307692307693,0.8627450980392157,0.6830309498399146,0.7419607843137255,1.0
4,"[1, 6, 8, 9]",76,43,601,903,True,1.0,0.7307692307692307,0.8431372549019608,0.6414087513340448,0.7082352941176471,1.0
4,"[1, 7, 8, 9]",73,43,587,903,True,1.0,0.7019230769230769,0.8431372549019608,0.6264674493062967,0.7082352941176471,1.0
4,"[2, 3, 4, 5]",77,44,631,946,True,1.0,0.7403846153846154,0.8627450980392157,0.6734258271077909,0.7419607843137255,1.0
4,"[2, 3, 4, 6]",87,45,715,990,True,1.0,0.8365384615384616,0.8823529411764706,0.7630736392742796,0.7764705882352941,1.0
4,"[2, 3, 4, 7]",84,45,677,990,True,1.0,0.8076923076923077,0.8823529411764706,0.7225186766275347,0.7764705882352941,1.0
4,"[2, 3, 4, 8]",80,44,657,946,True,1.0,0.7692307692307693,0.8627450980392157,0.7011739594450374,0.7419607843137255,1.0
4,"[2, 3, 4, 9]",81,45,660,990,True,1.0,0.7788461538461539,0.8823529411764706,0.7043756670224119,0.7764705882352941,1.0
4,"[2, 3, 5, 6]",77,42,626,861,True,1.0,0.7403846153846154,0.8235294117647058,0.6680896478121665,0.6752941176470588,1.0
4,"[2, 3, 5, 7]",74,42,587,861,True,1.0,0.7115384615384616,0.8235294117647058,0.6264674493062967,0.6752941176470588,1.0
4,"[2, 3, 5, 8]",70,43,562,903,True,1.0,0.6730769230769231,0.8431372549019608,0.5997865528281751,0.7082352941176471,1.0
4,"[2, 3, 5, 9]",71,42,559,861,True,1.0,0.6826923076923077,0.8235294117647058,0.5965848452508005,0.6752941176470588,1.0
4,"[2, 3, 6, 7]",84,44,670,946,True,1.0,0.8076923076923077,0.8627450980392157,0.7150480256136607,0.7419607843137255,1.0
4,"[2, 3, 6, 8]",80,44,665,946,True,1.0,0.7692307692307693,0.8627450980392157,0.7097118463180363,0.7419607843137255,1.0
4,"[2, 3, 6, 9]",81,44,655,946,True,1.0,0.7788461538461539,0.8627450980392157,0.6990394877267876,0.7419607843137255,1.0
4,"[2, 3, 7, 8]",77,44,624,946,True,1.0,0.7403846153846154,0.8627450980392157,0.6659551760939167,0.7419607843137255,1.0
4,"[2, 3, 7, 9]",78,44,623,946,True,1.0,0.75,0.8627450980392157,0.6648879402347919,0.7419607843137255,1.0
4,"[2, 3, 8, 9]",74,44,595,946,True,1.0,0.7115384615384616,0.8627450980392157,0.6350053361792957,0.7419607843137255,1.0
4,"[2, 4, 5, 6]",79,44,647,946,True,1.0,0.7596153846153846,0.8627450980392157,0.6905016008537886,0.7419607843137255,1.0
4,"[2, 4, 5, 7]",76,43,613,903,True,1.0,0.7307692307692307,0.8431372549019608,0.6542155816435432,0.7082352941176471,1.0
4,"[2, 4, 5, 8]",72,42,574,861,True,1.0,0.6923076923076923,0.8235294117647058,0.6125933831376734,0.6752941176470588,1.0
4,"[2, 4, 5, 9]",73,42,583,861,True,1.0,0.7019230769230769,0.8235294117647058,0.6221985058697972,0.6752941176470588,1.0
4,"[2, 4, 6, 7]",86,45,681,990,True,1.0,0.8269230769230769,0.8823529411764706,0.7267876200640342,0.7764705882352941,1.0
4,"[2, 4, 6, 8]",82,45,671,990,True,1.0,0.7884615384615384,0.8823529411764706,0.7161152614727855,0.7764705882352941,1.0
4,"[2, 4, 6, 9]",83,45,672,990,True,1.0,0.7980769230769231,0.8823529411764706,0.7171824973319103,0.7764705882352941,1.0
4,"[2, 4, 7, 8]",79,45,639,990,True,1.0,0.7596153846153846,0.8823529411764706,0.6819637139807898,0.7764705882352941,1.0
4,"[2, 4, 7, 9]",80,46,649,1035,True,1.0,0.7692307692307693,0.9019607843137255,0.6926360725720384,0.8117647058823529,1.0
4,"[2, 4, 8, 9]",76,43,603,903,True,1.0,0.7307692307692307,0.8431372549019608,0.6435432230522946,0.7082352941176471,1.0
4,"[2, 5, 6, 7]",76,41,597,820,True,1.0,0.7307692307692307,0.803921568627451,0.6371398078975453,0.6431372549019608,1.0
4,"[2, 5, 6, 8]",72,42,584,861,True,1.0,0.6923076923076923,0.8235294117647058,0.6232657417289221,0.6752941176470588,1.0
4,"[2, 5, 6, 9]",73,42,578,861,True,1.0,0.7019230769230769,0.8235294117647058,0.6168623265741728,0.6752941176470588,1.0
4,"[2, 5, 7, 8]",69,42,550,861,True,1.0,0.6634615384615384,0.8235294117647058,0.5869797225186766,0.6752941176470588,1.0
4,"[2, 5, 7, 9]",70,42,556,861,True,1.0,0.6730769230769231,0.8235294117647058,0.5933831376734259,0.6752941176470588,1.0
4,"[2, 5, 8, 9]",66,42,506,861,True,1.0,0.6346153846153846,0.8235294117647058,0.5400213447171825,0.6752941176470588,1.0
4,"[2, 6, 7, 8]",79,43,631,903,True,1.0,0.7596153846153846,0.8431372549019608,0.6734258271077909,0.7082352941176471,1.0
4,"[2, 6, 7, 9]",80,44,632,946,True,1.0,0.7692307692307693,0.8627450980392157,0.6744930629669157,0.7419607843137255,1.0
4,"[2, 6, 8, 9]",76,44,610,946,True,1.0,0.7307692307692307,0.8627450980392157,0.6510138740661686,0.7419607843137255,1.0
4,"[2, 7, 8, 9]",73,44,589,946,True,1.0,0.7019230769230769,0.8627450980392157,0.6286019210245464,0.7419607843137255,1.0
4,"[3, 4, 5, 6]",72,40,521,780,True,1.0,0.6923076923076923,0.7843137254901961,0.5560298826040555,0.611764705882353,1.0
4,"[3, 4, 5, 7]",69,38,461,703,True,1.0,0.6634615384615384,0.7450980392156863,0.4919957310565635,0.5513725490196079,1.0
4,"[3, 4, 5, 8]",65,39,452,741,True,1.0,0.625,0.7647058823529411,0.4823906083244397,0.5811764705882353,1.0
4,"[3, 4, 5, 9]",66,41,462,820,True,1.0,0.6346153846153846,0.803921568627451,0.49306296691568835,0.6431372549019608,1.0
4,"[3, 4, 6, 7]",79,39,543,741,True,1.0,0.7596153846153846,0.7647058823529411,0.5795090715048026,0.5811764705882353,1.0
4,"[3, 4, 6, 8]",75,41,555,820,True,1.0,0.7211538461538461,0.803921568627451,0.5923159018143009,0.6431372549019608,1.0
4,"[3, 4, 6, 9]",76,42,558,861,True,1.0,0.7307692307692307,0.8235294117647058,0.5955176093916755,0.6752941176470588,1.0
4,"[3, 4, 7, 8]",72,39,493,741,True,1.0,0.6923076923076923,0.7647058823529411,0.5261472785485592,0.5811764705882353,1.0
4,"[3, 4, 7, 9]",73,40,505,780,True,1.0,0.7019230769230769,0.7843137254901961,0.5389541088580576,0.611764705882353,1.0
4,"[3, 4, 8, 9]",69,40,490,780,True,1.0,0.6634615384615384,0.7843137254901961,0.5229455709711847,0.611764705882353,1.0
4,"[3, 5, 6, 7]",69,37,444,666,True,1.0,0.6634615384615384,0.7254901960784313,0.47385272145144075,0.5223529411764706,1.0
4,"[3, 5, 6, 8]",65,39,447,741,True,1.0,0.625,0.7647058823529411,0.47705442902881534,0.5811764705882353,1.0
4,"[3, 5, 6, 9]",66,37,439,666,True,1.0,0.6346153846153846,0.7254901960784313,0.46851654215581645,0.5223529411764706,1.0
4,"[3, 5, 7, 8]",62,36,384,630,True,1.0,0.5961538461538461,0.7058823529411765,0.40981856990394877,0.49411764705882355,1.0
4,"[3, 5, 7, 9]",63,36,388,630,True,1.0,0.6057692307692307,0.7058823529411765,0.41408751334044824,0.49411764705882355,1.0
4,"[3, 5, 8, 9]",59,36,361,630,True,1.0,0.5673076923076923,0.7058823529411765,0.3852721451440768,0.49411764705882355,1.0
4,"[3, 6, 7, 8]",72,40,490,780,True,1.0,0.6923076923076923,0.7843137254901961,0.5229455709711847,0.611764705882353,1.0
4,"[3, 6, 7, 9]",73,40,488,780,True,1.0,0.7019230769230769,0.7843137254901961,0.5208110992529349,0.611764705882353,1.0
4,"[3, 6, 8, 9]",69,40,484,780,True,1.0,0.6634615384615384,0.7843137254901961,0.5165421558164355,0.611764705882353,1.0
4,"[3, 7, 8, 9]",66,38,430,703,True,1.0,0.6346153846153846,0.7450980392156863,0.4589114194236926,0.5513725490196079,1.0
4,"[4, 5, 6, 7]",71,38,487,703,True,1.0,0.6826923076923077,0.7450980392156863,0.5197438633938101,0.5513725490196079,1.0
4,"[4, 5, 6, 8]",67,40,495,780,True,1.0,0.6442307692307693,0.7843137254901961,0.528281750266809,0.611764705882353,1.0
4,"[4, 5, 6, 9]",68,41,500,820,True,1.0,0.6538461538461539,0.803921568627451,0.5336179295624333,0.6431372549019608,1.0
4,"[4, 5, 7, 8]",64,39,439,741,True,1.0,0.6153846153846154,0.7647058823529411,0.46851654215581645,0.5811764705882353,1.0
4,"[4, 5, 7, 9]",65,40,456,780,True,1.0,0.625,0.7843137254901961,0.48665955176093917,0.611764705882353,1.0
4,"[4, 5, 8, 9]",61,40,423,780,True,1.0,0.5865384615384616,0.7843137254901961,0.45144076840981856,0.611764705882353,1.0
4,"[4, 6, 7, 8]",74,39,517,741,True,1.0,0.7115384615384616,0.7647058823529411,0.551760939167556,0.5811764705882353,1.0
4,"[4, 6, 7, 9]",75,41,529,820,True,1.0,0.7211538461538461,0.803921568627451,0.5645677694770544,0.6431372549019608,1.0
4,"[4, 6, 8, 9]",71,42,525,861,True,1.0,0.6826923076923077,0.8235294117647058,0.5602988260405549,0.6752941176470588,1.0
4,"[4, 7, 8, 9]",68,41,482,820,True,1.0,0.6538461538461539,0.803921568627451,0.5144076840981857,0.6431372549019608,1.0
4,"[5, 6, 7, 8]",64,38,424,703,True,1.0,0.6153846153846154,0.7450980392156863,0.45250800426894344,0.5513725490196079,1.0
4,"[5, 6, 7, 9]",65,38,427,703,True,1.0,0.625,0.7450980392156863,0.45570971184631803,0.5513725490196079,1.0
4,"[5, 6, 8, 9]",61,39,414,741,True,1.0,0.5865384615384616,0.7647058823529411,0.4418356456776948,0.5811764705882353,1.0
4,"[5, 7, 8, 9]",58,39,372,741,True,1.0,0.5576923076923077,0.7647058823529411,0.39701173959445035,0.5811764705882353,1.0
4,"[6, 7, 8, 9]",68,40,465,780,True,1.0,0.6538461538461539,0.7843137254901961,0.49626467449306294,0.611764705882353,1.0
5,"[0, 1, 2, 3, 4]",123,53,1006,1378,True,1.0,0.984,1.0,1.0,1.0,1.0
5,"[0, 1, 2, 3, 5]",113,51,945,1275,True,1.0,0.904,0.9622641509433962,0.9393638170974155,0.9252539912917271,1.0
5,"[0, 1, 2, 3, 6]",123,52,998,1326,True,1.0,0.984,0.9811320754716981,0.9920477137176938,0.9622641509433962,1.0
5,"[0, 1, 2, 3, 7]",120,52,981,1326,True,1.0,0.96,0.9811320754716981,0.9751491053677932,0.9622641509433962,1.0
5,"[0, 1, 2, 3, 8]",116,51,953,1275,True,1.0,0.928,0.9622641509433962,0.9473161033797217,0.9252539912917271,1.0
5,"[0, 1, 2, 3, 9]",117,52,980,1326,True,1.0,0.936,0.9811320754716981,0.974155069582505,0.9622641509433962,1.0
5,"[0, 1, 2, 4, 5]",115,52,946,1326,True,1.0,0.92,0.9811320754716981,0.9403578528827038,0.9622641509433962,1.0
5,"[0, 1, 2, 4, 6]",125,53,995,1378,True,1.0,1.0,1.0,0.989065606361829,1.0,1.0
5,"[0, 1, 2, 4, 7]",122,53,981,1378,True,1.0,0.976,1.0,0.9751491053677932,1.0,1.0
5,"[0, 1, 2, 4, 8]",118,51,944,1275,True,1.0,0.944,0.9622641509433962,0.9383697813121272,0.9252539912917271,1.0
5,"[0, 1, 2, 4, 9]",119,53,975,1378,True,1.0,0.952,1.0,0.9691848906560636,1.0,1.0
5,"[0, 1, 2, 5, 6]",115,51,945,1275,True,1.0,0.92,0.9622641509433962,0.9393638170974155,0.9252539912917271,1.0
5,"[0, 1, 2, 5, 7]",112,51,930,1275,True,1.0,0.896,0.9622641509433962,0.9244532803180915,0.9252539912917271,1.0
5,"[0, 1, 2, 5, 8]",108,48,881,1128,True,1.0,0.864,0.9056603773584906,0.8757455268389662,0.818577648766328,1.0
5,"[0, 1, 2, 5, 9]",109,51,918,1275,True,1.0,0.872,0.9622641509433962,0.9125248508946322,0.9252539912917271,1.0
5,"[0, 1, 2, 6, 7]",122,52,974,1326,True,1.0,0.976,0.9811320754716981,0.9681908548707754,0.9622641509433962,1.0
5,"[0, 1, 2, 6, 8]",118,51,949,1275,True,1.0,0.944,0.9622641509433962,0.9433399602385686,0.9252539912917271,1.0
5,"[0, 1, 2, 6, 9]",119,52,971,1326,True,1.0,0.952,0.9811320754716981,0.9652087475149106,0.9622641509433962,1.0
5,"[0, 1, 2, 7, 8]",115,51,936,1275,True,1.0,0.92,0.9622641509433962,0.9304174950298211,0.9252539912917271,1.0
5,"[0, 1, 2, 7, 9]",116,52,968,1326,True,1.0,0.928,0.9811320754716981,0.9622266401590457,0.9622641509433962,1.0
5,"[0, 1, 2, 8, 9]",112,51,915,1275,True,1.0,0.896,0.9622641509433962,0.9095427435387674,0.9252539912917271,1.0
5,"[0, 1, 3, 4, 5]",108,50,890,1225,True,1.0,0.864,0.9433962264150944,0.8846918489065606,0.8889695210449927,1.0
5,"[0, 1, 3, 4, 6]",118,51,932,1275,True,1.0,0.944,0.9622641509433962,0.9264413518886679,0.9252539912917271,1.0
5,"[0, 1, 3, 4, 7]",115,51,912,1275,True,1.0,0.92,0.9622641509433962,0.9065606361829026,0.9252539912917271,1.0
5,"[0, 1, 3, 4, 8]",111,50,900,1225,True,1.0,0.888,0.9433962264150944,0.8946322067594433,0.8889695210449927,1.0
5,"[0, 1, 3, 4, 9]",112,51,923,1275,True,1.0,0.896,0.9622641509433962,0.9174950298210736,0.9252539912917271,1.0
5,"[0, 1, 3, 5, 6]",108,49,877,1176,True,1.0,0.864,0.9245283018867925,0.8717693836978131,0.8534107402031931,1.0
