subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
5,215250,"[8, 3, 4, 10, 2]",2161,612,173111,186966,0.5029090062834536,0.9372128637059725,0.8651137919660973,0.8782776989637257
6,322740,"[8, 3, 4, 10, 2, 5]",2161,612,173111,186966,0.5029090062834536,0.9372128637059725,0.8651137919660973,0.8782776989637257
7,479305,"[8, 3, 4, 10, 2, 5, 1]",2690,648,195566,209628,0.6260181521992088,0.9923430321592649,0.977331560903939,0.9847330395813565
8,729305,"[8, 3, 4, 10, 2, 5, 1, 0]",3077,650,196627,210925,0.7160809867349314,0.9954058192955589,0.9826338567330661,0.9908257311699659
7,572740,"[8, 3, 4, 10, 2, 5, 0]",2548,622,177504,193131,0.5929718408191762,0.9525267993874426,0.8870675955262816,0.9072379484963219
6,371815,"[8, 3, 4, 10, 2, 1]",2690,648,195566,209628,0.6260181521992088,0.9923430321592649,0.977331560903939,0.9847330395813565
7,621815,"[8, 3, 4, 10, 2, 1, 0]",3077,650,196627,210925,0.7160809867349314,0.9954058192955589,0.9826338567330661,0.9908257311699659
6,465250,"[8, 3, 4, 10, 2, 0]",2548,622,177504,193131,0.5929718408191762,0.9525267993874426,0.8870675955262816,0.9072379484963219
5,230490,"[8, 3, 4, 10, 5]",1660,580,152757,167910,0.3863160344426344,0.888208269525268,0.7633956682092133,0.7887616381213652
6,387055,"[8, 3, 4, 10, 5, 1]",2189,632,183662,199396,0.5094251803583896,0.9678407350689127,0.9178419006306784,0.9366679506571839
7,637055,"[8, 3, 4, 10, 5, 1, 0]",2576,635,185220,201295,0.5994880148941122,0.9724349157733537,0.9256279297558245,0.9455885530679544
6,480490,"[8, 3, 4, 10, 5, 0]",2047,597,160081,177906,0.476378868978357,0.9142419601837672,0.7999970015292202,0.8357181108428302
5,279565,"[8, 3, 4, 10, 1]",2189,632,183662,199396,0.5094251803583896,0.9678407350689127,0.9178419006306784,0.9366679506571839
6,529565,"[8, 3, 4, 10, 1, 0]",2576,635,185220,201295,0.5994880148941122,0.9724349157733537,0.9256279297558245,0.9455885530679544
5,373000,"[8, 3, 4, 10, 0]",2047,597,160081,177906,0.476378868978357,0.9142419601837672,0.7999970015292202,0.8357181108428302
4,124080,"[8, 3, 4, 7]",1731,578,153952,166753,0.4028391901326507,0.885145482388974,0.7693676225125187,0.7833266002123281
5,216330,"[8, 3, 4, 7, 2]",2232,615,175109,188805,0.5194321619734699,0.9418070444104135,0.8750986996631718,0.8869164497975366
6,323820,"[8, 3, 4, 7, 2, 5]",2232,615,175109,188805,0.5194321619734699,0.9418070444104135,0.8750986996631718,0.8869164497975366
7,480385,"[8, 3, 4, 7, 2, 5, 1]",2761,647,195396,208981,0.642541307889225,0.9908116385911179,0.9764819941829667,0.9816937400764757
8,730385,"[8, 3, 4, 7, 2, 5, 1, 0]",3148,649,196448,210276,0.7326041424249476,0.9938744257274119,0.9817393129503953,0.9877770366125198
7,573820,"[8, 3, 4, 7, 2, 5, 0]",2619,624,179084,194376,0.6094949965091925,0.9555895865237366,0.8949635685800242,0.913086368718233
6,372895,"[8, 3, 4, 7, 2, 1]",2761,647,195396,208981,0.642541307889225,0.9908116385911179,0.9764819941829667,0.9816937400764757
7,622895,"[8, 3, 4, 7, 2, 1, 0]",3148,649,196448,210276,0.7326041424249476,0.9938744257274119,0.9817393129503953,0.9877770366125198
6,466330,"[8, 3, 4, 7, 2, 0]",2619,624,179084,194376,0.6094949965091925,0.9555895865237366,0.8949635685800242,0.913086368718233
5,231570,"[8, 3, 4, 7, 5]",1731,578,153952,166753,0.4028391901326507,0.885145482388974,0.7693676225125187,0.7833266002123281
6,388135,"[8, 3, 4, 7, 5, 1]",2260,625,181718,195000,0.5259483360484059,0.9571209800918836,0.9081268553037951,0.9160176251186125
7,638135,"[8, 3, 4, 7, 5, 1, 0]",2647,628,183262,196878,0.6160111705841285,0.9617151607963247,0.9158429201107435,0.9248395794774472
6,481570,"[8, 3, 4, 7, 5, 0]",2118,594,160639,176121,0.4929020246683733,0.9096477794793262,0.8027855793545292,0.8273330264282829
5,280645,"[8, 3, 4, 7, 1]",2260,625,181718,195000,0.5259483360484059,0.9571209800918836,0.9081268553037951,0.9160176251186125
6,530645,"[8, 3, 4, 7, 1, 0]",2647,628,183262,196878,0.6160111705841285,0.9617151607963247,0.9158429201107435,0.9248395794774472
5,374080,"[8, 3, 4, 7, 0]",2118,594,160639,176121,0.4929020246683733,0.9096477794793262,0.8027855793545292,0.8273330264282829
4,160250,"[8, 3, 4, 2]",1822,606,170701,183315,0.4240167558761927,0.9280245022970903,0.8530699343334899,0.8611270305057357
5,267740,"[8, 3, 4, 2, 5]",1822,606,170701,183315,0.4240167558761927,0.9280245022970903,0.8530699343334899,0.8611270305057357
6,424305,"[8, 3, 4, 2, 5, 1]",2351,646,194534,208335,0.5471259017919479,0.9892802450229708,0.9721741911625071,0.9786591380978776
7,674305,"[8, 3, 4, 2, 5, 1, 0]",2738,648,195601,209628,0.6371887363276705,0.9923430321592649,0.9775064716994333,0.9847330395813565
6,517740,"[8, 3, 4, 2, 5, 0]",2209,617,175374,190036,0.5140795904119153,0.9448698315467075,0.8764230242576286,0.8926991046514905
5,316815,"[8, 3, 4, 2, 1]",2351,646,194534,208335,0.5471259017919479,0.9892802450229708,0.9721741911625071,0.9786591380978776
6,566815,"[8, 3, 4, 2, 1, 0]",2738,648,195601,209628,0.6371887363276705,0.9923430321592649,0.9775064716994333,0.9847330395813565
5,410250,"[8, 3, 4, 2, 0]",2209,617,175374,190036,0.5140795904119153,0.9448698315467075,0.8764230242576286,0.8926991046514905
4,175490,"[8, 3, 4, 5]",1321,562,146441,157641,0.3074237840353735,0.8606431852986217,0.7318317657994423,0.7405227407247343
5,332055,"[8, 3, 4, 5, 1]",1850,623,180256,193753,0.4305329299511287,0.9540581929555896,0.9008205815034332,0.910159809844136
6,582055,"[8, 3, 4, 5, 1, 0]",2237,626,181826,195625,0.5205957644868513,0.9586523736600306,0.9086665800441774,0.9189535790452747
5,425490,"[8, 3, 4, 5, 0]",1708,582,154579,169071,0.39748661857109613,0.891271056661562,0.7725010244775165,0.7942154661355331
4,224565,"[8, 3, 4, 1]",1850,623,180256,193753,0.4305329299511287,0.9540581929555896,0.9008205815034332,0.910159809844136
5,474565,"[8, 3, 4, 1, 0]",2237,626,181826,195625,0.5205957644868513,0.9586523736600306,0.9086665800441774,0.9189535790452747
4,318000,"[8, 3, 4, 0]",1708,582,154579,169071,0.39748661857109613,0.891271056661562,0.7725010244775165,0.7942154661355331
3,83000,"[8, 3, 6]",1283,579,152153,167331,0.29858040493367466,0.886676875957121,0.7603772076241117,0.7860417704037054
4,138000,"[8, 3, 6, 10]",1622,593,157453,175528,0.37747265534093555,0.9081163859111792,0.7868636995132482,0.8245473933426658
5,194080,"[8, 3, 6, 10, 7]",2032,604,163762,182106,0.4728880614382127,0.9249617151607963,0.8183926197639204,0.8554477212300002
6,286330,"[8, 3, 6, 10, 7, 2]",2533,625,179250,195000,0.5894810332790319,0.9571209800918836,0.8957931454957971,0.9160176251186125
7,393820,"[8, 3, 6, 10, 7, 2, 5]",2533,625,179250,195000,0.5894810332790319,0.9571209800918836,0.8957931454957971,0.9160176251186125
8,550385,"[8, 3, 6, 10, 7, 2, 5, 1]",3062,649,196983,210276,0.7125901791947871,0.9938744257274119,0.9844129493958081,0.9877770366125198
9,800385,"[8, 3, 6, 10, 7, 2, 5, 1, 0]",3449,651,197974,211575,0.8026530137305097,0.996937212863706,0.9893654236339466,0.9938791232536947
8,643820,"[8, 3, 6, 10, 7, 2, 5, 0]",2920,632,182571,199396,0.6795438678147545,0.9678407350689127,0.9123896812625562,0.9366679506571839
7,442895,"[8, 3, 6, 10, 7, 2, 1]",3062,649,196983,210276,0.7125901791947871,0.9938744257274119,0.9844129493958081,0.9877770366125198
8,692895,"[8, 3, 6, 10, 7, 2, 1, 0]",3449,651,197974,211575,0.8026530137305097,0.996937212863706,0.9893654236339466,0.9938791232536947
7,536330,"[8, 3, 6, 10, 7, 2, 0]",2920,632,182571,199396,0.6795438678147545,0.9678407350689127,0.9123896812625562,0.9366679506571839
6,301570,"[8, 3, 6, 10, 7, 5]",2032,604,163762,182106,0.4728880614382127,0.9249617151607963,0.8183926197639204,0.8554477212300002
7,458135,"[8, 3, 6, 10, 7, 5, 1]",2561,638,187496,203203,0.5959972073539679,0.9770290964777948,0.9370021289142537,0.9545514332152688
8,708135,"[8, 3, 6, 10, 7, 5, 1, 0]",2948,641,189014,205120,0.6860600418896905,0.9816232771822359,0.9445882599874065,0.9635565910991272
7,551570,"[8, 3, 6, 10, 7, 5, 0]",2419,613,168390,187578,0.5629508959739353,0.9387442572741195,0.8415208243795664,0.8811525850487133
6,350645,"[8, 3, 6, 10, 7, 1]",2561,638,187496,203203,0.5959972073539679,0.9770290964777948,0.9370021289142537,0.9545514332152688
7,600645,"[8, 3, 6, 10, 7, 1, 0]",2948,641,189014,205120,0.6860600418896905,0.9816232771822359,0.9445882599874065,0.9635565910991272
6,444080,"[8, 3, 6, 10, 7, 0]",2419,613,168390,187578,0.5629508959739353,0.9387442572741195,0.8415208243795664,0.8811525850487133
5,230250,"[8, 3, 6, 10, 2]",2123,619,175683,191271,0.49406562718175473,0.9479326186830015,0.8779672367092782,0.898500549610575
6,337740,"[8, 3, 6, 10, 2, 5]",2123,619,175683,191271,0.49406562718175473,0.9479326186830015,0.8779672367092782,0.898500549610575
7,494305,"[8, 3, 6, 10, 2, 5, 1]",2652,647,195697,208981,0.6171747730975099,0.9908116385911179,0.9779862270242177,0.9816937400764757
8,744305,"[8, 3, 6, 10, 2, 5, 1, 0]",3039,649,196693,210276,0.7072376076332325,0.9938744257274119,0.9829636885188554,0.9877770366125198
7,587740,"[8, 3, 6, 10, 2, 5, 0]",2510,626,179114,195625,0.5841284617174773,0.9586523736600306,0.8951134921190192,0.9189535790452747
6,386815,"[8, 3, 6, 10, 2, 1]",2652,647,195697,208981,0.6171747730975099,0.9908116385911179,0.9779862270242177,0.9816937400764757
7,636815,"[8, 3, 6, 10, 2, 1, 0]",3039,649,196693,210276,0.7072376076332325,0.9938744257274119,0.9829636885188554,0.9877770366125198
6,480250,"[8, 3, 6, 10, 2, 0]",2510,626,179114,195625,0.5841284617174773,0.9586523736600306,0.8951134921190192,0.9189535790452747
5,245490,"[8, 3, 6, 10, 5]",1622,593,157453,175528,0.37747265534093555,0.9081163859111792,0.7868636995132482,0.8245473933426658
6,402055,"[8, 3, 6, 10, 5, 1]",2151,636,185809,201930,0.5005818012566907,0.9739663093415007,0.9285714285714286,0.9485714822574433
7,652055,"[8, 3, 6, 10, 5, 1, 0]",2538,639,187344,203841,0.5906446357924133,0.9785604900459418,0.9362425163166785,0.9575484549836056
6,495490,"[8, 3, 6, 10, 5, 0]",2009,604,162989,182106,0.46753548987665816,0.9249617151607963,0.8145295899091464,0.8554477212300002
5,294565,"[8, 3, 6, 10, 1]",2151,636,185809,201930,0.5005818012566907,0.9739663093415007,0.9285714285714286,0.9485714822574433
6,544565,"[8, 3, 6, 10, 1, 0]",2538,639,187344,203841,0.5906446357924133,0.9785604900459418,0.9362425163166785,0.9575484549836056
5,388000,"[8, 3, 6, 10, 0]",2009,604,162989,182106,0.46753548987665816,0.9249617151607963,0.8145295899091464,0.8554477212300002
4,139080,"[8, 3, 6, 7]",1693,594,159683,176121,0.3939958110309518,0.9096477794793262,0.798008015911885,0.8273330264282829
5,231330,"[8, 3, 6, 7, 2]",2194,620,177145,191890,0.510588782871771,0.9494640122511485,0.8852735105096401,0.9014083183795414
6,338820,"[8, 3, 6, 7, 2, 5]",2194,620,177145,191890,0.510588782871771,0.9494640122511485,0.8852735105096401,0.9014083183795414
7,495385,"[8, 3, 6, 7, 2, 5, 1]",2723,647,195974,208981,0.6336979287875262,0.9908116385911179,0.9793705210342725,0.9816937400764757
8,745385,"[8, 3, 6, 7, 2, 5, 1, 0]",3110,649,196969,210276,0.7237607633232488,0.9938744257274119,0.9843429850776104,0.9877770366125198
7,588820,"[8, 3, 6, 7, 2, 5, 0]",2581,627,180481,196251,0.6006516174074936,0.9601837672281777,0.9019450080458966,0.9218942304982196
6,387895,"[8, 3, 6, 7, 2, 1]",2723,647,195974,208981,0.6336979287875262,0.9908116385911179,0.9793705210342725,0.9816937400764757
7,637895,"[8, 3, 6, 7, 2, 1, 0]",3110,649,196969,210276,0.7237607633232488,0.9938744257274119,0.9843429850776104,0.9877770366125198
6,481330,"[8, 3, 6, 7, 2, 0]",2581,627,180481,196251,0.6006516174074936,0.9601837672281777,0.9019450080458966,0.9218942304982196
5,246570,"[8, 3, 6, 7, 5]",1693,594,159683,176121,0.3939958110309518,0.9096477794793262,0.798008015911885,0.8273330264282829
6,403135,"[8, 3, 6, 7, 5, 1]",2222,632,184952,199396,0.517104956946707,0.9678407350689127,0.9242886128074682,0.9366679506571839
7,653135,"[8, 3, 6, 7, 5, 1, 0]",2609,635,186490,201295,0.6071677914824296,0.9724349157733537,0.9319746929066176,0.9455885530679544
6,496570,"[8, 3, 6, 7, 5, 0]",2080,603,164367,181503,0.48405864556667444,0.9234303215926493,0.8214160778003219,0.8526151128815566
5,295645,"[8, 3, 6, 7, 1]",2222,632,184952,199396,0.517104956946707,0.9678407350689127,0.9242886128074682,0.9366679506571839
6,545645,"[8, 3, 6, 7, 1, 0]",2609,635,186490,201295,0.6071677914824296,0.9724349157733537,0.9319746929066176,0.9455885530679544
5,389080,"[8, 3, 6, 7, 0]",2080,603,164367,181503,0.48405864556667444,0.9234303215926493,0.8214160778003219,0.8526151128815566
4,175250,"[8, 3, 6, 2]",1784,614,173524,188191,0.41517337677449384,0.9402756508422665,0.86717773935293,0.8840321686599837
5,282740,"[8, 3, 6, 2, 5]",1784,614,173524,188191,0.41517337677449384,0.9402756508422665,0.86717773935293,0.8840321686599837
6,439305,"[8, 3, 6, 2, 5, 1]",2313,645,194674,207690,0.538282522690249,0.9877488514548239,0.9728738343444843,0.9756292336455622
7,689305,"[8, 3, 6, 2, 5, 1, 0]",2700,647,195674,208981,0.6283453572259716,0.9908116385911179,0.9778712856443214,0.9816937400764757
6,532740,"[8, 3, 6, 2, 5, 0]",2171,621,176972,192510,0.5052362113102165,0.9509954058192955,0.8844089514347683,0.9043207846747903
5,331815,"[8, 3, 6, 2, 1]",2313,645,194674,207690,0.538282522690249,0.9877488514548239,0.9728738343444843,0.9756292336455622
6,581815,"[8, 3, 6, 2, 1, 0]",2700,647,195674,208981,0.6283453572259716,0.9908116385911179,0.9778712856443214,0.9816937400764757
5,425250,"[8, 3, 6, 2, 0]",2171,621,176972,192510,0.5052362113102165,0.9509954058192955,0.8844089514347683,0.9043207846747903
4,190490,"[8, 3, 6, 5]",1283,579,152153,167331,0.29858040493367466,0.886676875957121,0.7603772076241117,0.7860417704037054
5,347055,"[8, 3, 6, 5, 1]",1812,629,182941,197506,0.42168955084942983,0.9632465543644717,0.9142387382434958,0.9277896259829573
6,597055,"[8, 3, 6, 5, 1, 0]",2199,632,184498,199396,0.5117523853851524,0.9678407350689127,0.9220197699173421,0.9366679506571839
5,440490,"[8, 3, 6, 5, 0]",1670,591,158006,174345,0.3886432394693973,0.9050535987748851,0.7896272900820581,0.8189902197502795
4,239565,"[8, 3, 6, 1]",1812,629,182941,197506,0.42168955084942983,0.9632465543644717,0.9142387382434958,0.9277896259829573
5,489565,"[8, 3, 6, 1, 0]",2199,632,184498,199396,0.5117523853851524,0.9678407350689127,0.9220197699173421,0.9366679506571839
4,333000,"[8, 3, 6, 0]",1670,591,158006,174345,0.3886432394693973,0.9050535987748851,0.7896272900820581,0.8189902197502795
3,92000,"[8, 3, 10]",1183,558,139541,155403,0.2753083546660461,0.8545176110260337,0.6973493518305665,0.7300096769041423
4,148080,"[8, 3, 10, 7]",1593,579,149531,167331,0.37072376076332325,0.886676875957121,0.7472738903159388,0.7860417704037054
5,240330,"[8, 3, 10, 7, 2]",2094,614,172226,188191,0.48731673260414243,0.9402756508422665,0.8606910475657414,0.8840321686599837
6,347820,"[8, 3, 10, 7, 2, 5]",2094,614,172226,188191,0.48731673260414243,0.9402756508422665,0.8606910475657414,0.8840321686599837
7,504385,"[8, 3, 10, 7, 2, 5, 1]",2623,646,193892,208335,0.6104258785198976,0.9892802450229708,0.9689658274280117,0.9786591380978776
8,754385,"[8, 3, 10, 7, 2, 5, 1, 0]",3010,648,194995,209628,0.7004887130556202,0.9923430321592649,0.974478016211732,0.9847330395813565
7,597820,"[8, 3, 10, 7, 2, 5, 0]",2481,623,176410,193753,0.577379567139865,0.9540581929555896,0.8816003838042599,0.910159809844136
6,396895,"[8, 3, 10, 7, 2, 1]",2623,646,193892,208335,0.6104258785198976,0.9892802450229708,0.9689658274280117,0.9786591380978776
7,646895,"[8, 3, 10, 7, 2, 1, 0]",3010,648,194995,209628,0.7004887130556202,0.9923430321592649,0.974478016211732,0.9847330395813565
6,490330,"[8, 3, 10, 7, 2, 0]",2481,623,176410,193753,0.577379567139865,0.9540581929555896,0.8816003838042599,0.910159809844136
5,255570,"[8, 3, 10, 7, 5]",1593,579,149531,167331,0.37072376076332325,0.886676875957121,0.7472738903159388,0.7860417704037054
6,412135,"[8, 3, 10, 7, 5, 1]",2122,627,179939,196251,0.4938329066790784,0.9601837672281777,0.8992363894413848,0.9218942304982196
7,662135,"[8, 3, 10, 7, 5, 1, 0]",2509,631,181908,198765,0.583895741214801,0.9663093415007658,0.9090763710507641,0.9337038115728258
6,505570,"[8, 3, 10, 7, 5, 0]",1980,594,156364,176121,0.46078659529904586,0.9096477794793262,0.7814214750477256,0.8273330264282829
5,304645,"[8, 3, 10, 7, 1]",2122,627,179939,196251,0.4938329066790784,0.9601837672281777,0.8992363894413848,0.9218942304982196
6,554645,"[8, 3, 10, 7, 1, 0]",2509,631,181908,198765,0.583895741214801,0.9663093415007658,0.9090763710507641,0.9337038115728258
5,398080,"[8, 3, 10, 7, 0]",1980,594,156364,176121,0.46078659529904586,0.9096477794793262,0.7814214750477256,0.8273330264282829
4,184250,"[8, 3, 10, 2]",1684,602,166486,180901,0.39190132650686527,0.9218989280245024,0.8320056771046767,0.8497872020593955
5,291740,"[8, 3, 10, 2, 5]",1684,602,166486,180901,0.39190132650686527,0.9218989280245024,0.8320056771046767,0.8497872020593955
6,448305,"[8, 3, 10, 2, 5, 1]",2213,643,192169,206403,0.5150104724226204,0.9846860643185299,0.9603552188383924,0.9695835173197794
7,698305,"[8, 3, 10, 2, 5, 1, 0]",2600,645,193290,207690,0.605073306958343,0.9877488514548239,0.9659573617455098,0.9756292336455622
6,541740,"[8, 3, 10, 2, 5, 0]",2071,613,171393,187578,0.4819641610425879,0.9387442572741195,0.8565281706329771,0.8811525850487133
5,340815,"[8, 3, 10, 2, 1]",2213,643,192169,206403,0.5150104724226204,0.9846860643185299,0.9603552188383924,0.9695835173197794
6,590815,"[8, 3, 10, 2, 1, 0]",2600,645,193290,207690,0.605073306958343,0.9877488514548239,0.9659573617455098,0.9756292336455622
5,434250,"[8, 3, 10, 2, 0]",2071,613,171393,187578,0.4819641610425879,0.9387442572741195,0.8565281706329771,0.8811525850487133
4,199490,"[8, 3, 10, 5]",1183,558,139541,155403,0.2753083546660461,0.8545176110260337,0.6973493518305665,0.7300096769041423
5,356055,"[8, 3, 10, 5, 1]",1712,622,177074,193131,0.39841750058180125,0.9525267993874426,0.8849186914673517,0.9072379484963219
6,606055,"[8, 3, 10, 5, 1, 0]",2099,626,179079,195625,0.48848033511752387,0.9586523736600306,0.894938581323525,0.9189535790452747
5,449490,"[8, 3, 10, 5, 0]",1570,578,148248,166753,0.3653711892017687,0.885145482388974,0.7408621602982479,0.7833266002123281
4,248565,"[8, 3, 10, 1]",1712,622,177074,193131,0.39841750058180125,0.9525267993874426,0.8849186914673517,0.9072379484963219
5,498565,"[8, 3, 10, 1, 0]",2099,626,179079,195625,0.48848033511752387,0.9586523736600306,0.894938581323525,0.9189535790452747
4,342000,"[8, 3, 10, 0]",1570,578,148248,166753,0.3653711892017687,0.885145482388974,0.7408621602982479,0.7833266002123281
3,93080,"[8, 3, 7]",1254,558,142156,155403,0.29183151035606236,0.8545176110260337,0.7104176869796404,0.7300096769041423
4,185330,"[8, 3, 7, 2]",1755,606,169153,183315,0.40842448219688154,0.9280245022970903,0.8453338797213421,0.8611270305057357
5,292820,"[8, 3, 7, 2, 5]",1755,606,169153,183315,0.40842448219688154,0.9280245022970903,0.8453338797213421,0.8611270305057357
6,449385,"[8, 3, 7, 2, 5, 1]",2284,644,192783,207046,0.5315336281126367,0.9862174578866769,0.9634236539364924,0.9726040267195295
7,699385,"[8, 3, 7, 2, 5, 1, 0]",2671,646,193895,208335,0.6215964626483593,0.9892802450229708,0.9689808197819112,0.9786591380978776
6,542820,"[8, 3, 7, 2, 5, 0]",2142,616,173621,189420,0.49848731673260416,0.9433384379785605,0.8676624921290143,0.8898054284613722
5,341895,"[8, 3, 7, 2, 1]",2284,644,192783,207046,0.5315336281126367,0.9862174578866769,0.9634236539364924,0.9726040267195295
6,591895,"[8, 3, 7, 2, 1, 0]",2671,646,193895,208335,0.6215964626483593,0.9892802450229708,0.9689808197819112,0.9786591380978776
5,435330,"[8, 3, 7, 2, 0]",2142,616,173621,189420,0.49848731673260416,0.9433384379785605,0.8676624921290143,0.8898054284613722
4,200570,"[8, 3, 7, 5]",1254,558,142156,155403,0.29183151035606236,0.8545176110260337,0.7104176869796404,0.7300096769041423
5,357135,"[8, 3, 7, 5, 1]",1783,617,176077,190036,0.41494065627181753,0.9448698315467075,0.8799362325214141,0.8926991046514905
6,607135,"[8, 3, 7, 5, 1, 0]",2170,621,178075,192510,0.5050034908075401,0.9509954058192955,0.8899211402184886,0.9043207846747903
5,450570,"[8, 3, 7, 5, 0]",1641,576,149825,165600,0.381894344891785,0.8820826952526799,0.748743140998091,0.7779103524084218
4,249645,"[8, 3, 7, 1]",1783,617,176077,190036,0.41494065627181753,0.9448698315467075,0.8799362325214141,0.8926991046514905
5,499645,"[8, 3, 7, 1, 0]",2170,621,178075,192510,0.5050034908075401,0.9509954058192955,0.8899211402184886,0.9043207846747903
4,343080,"[8, 3, 7, 0]",1641,576,149825,165600,0.381894344891785,0.8820826952526799,0.748743140998091,0.7779103524084218
3,129250,"[8, 3, 2]",1345,594,163345,176121,0.3130090760996044,0.9096477794793262,0.8163086825718884,0.8273330264282829
4,236740,"[8, 3, 2, 5]",1345,594,163345,176121,0.3130090760996044,0.9096477794793262,0.8163086825718884,0.8273330264282829
5,393305,"[8, 3, 2, 5, 1]",1874,641,191045,205120,0.43611822201535955,0.9816232771822359,0.9547380835773756,0.9635565910991272
6,643305,"[8, 3, 2, 5, 1, 0]",2261,643,192175,206403,0.5261810565510822,0.9846860643185299,0.9603852035461914,0.9695835173197794
5,486740,"[8, 3, 2, 5, 0]",1732,606,168538,183315,0.403071910635327,0.9280245022970903,0.8422604471719423,0.8611270305057357
4,285815,"[8, 3, 2, 1]",1874,641,191045,205120,0.43611822201535955,0.9816232771822359,0.9547380835773756,0.9635565910991272
5,535815,"[8, 3, 2, 1, 0]",2261,643,192175,206403,0.5261810565510822,0.9846860643185299,0.9603852035461914,0.9695835173197794
4,379250,"[8, 3, 2, 0]",1732,606,168538,183315,0.403071910635327,0.9280245022970903,0.8422604471719423,0.8611270305057357
3,144490,"[8, 3, 5]",844,533,130901,141778,0.1964161042587852,0.8162327718223583,0.654171372599974,0.6660058813029059
4,301055,"[8, 3, 5, 1]",1373,611,172877,186355,0.31952525017454037,0.9356814701378254,0.8639443883619354,0.8754075104050207
5,551055,"[8, 3, 5, 1, 0]",1760,615,174913,188805,0.409588084710263,0.9418070444104135,0.8741191992084038,0.8869164497975366
4,394490,"[8, 3, 5, 0]",1231,557,140705,154846,0.2864789387945078,0.8529862174578867,0.7031663851435768,0.7273931547647009
3,193565,"[8, 3, 1]",1373,611,172877,186355,0.31952525017454037,0.9356814701378254,0.8639443883619354,0.8754075104050207
4,443565,"[8, 3, 1, 0]",1760,615,174913,188805,0.409588084710263,0.9418070444104135,0.8741191992084038,0.8869164497975366
3,287000,"[8, 3, 0]",1231,557,140705,154846,0.2864789387945078,0.8529862174578867,0.7031663851435768,0.7273931547647009
2,37000,"[8, 4]",861,539,135381,144991,0.20037235280428206,0.8254211332312404,0.6765599544232441,0.681099033249091
3,83000,"[8, 4, 6]",1300,581,154177,168490,0.3025366534791715,0.889739663093415,0.7704920490549819,0.7914862033653078
4,138000,"[8, 4, 6, 10]",1639,594,159076,176121,0.3814289038864324,0.9096477794793262,0.7949745629728838,0.8273330264282829
5,194080,"[8, 4, 6, 10, 7]",2049,602,164077,180901,0.4768443099837096,0.9218989280245024,0.819966816923369,0.8497872020593955
6,286330,"[8, 4, 6, 10, 7, 2]",2550,625,179857,195000,0.5934372818245287,0.9571209800918836,0.8988265984347983,0.9160176251186125
7,393820,"[8, 4, 6, 10, 7, 2, 5]",2550,625,179857,195000,0.5934372818245287,0.9571209800918836,0.8988265984347983,0.9160176251186125
8,550385,"[8, 4, 6, 10, 7, 2, 5, 1]",3079,650,197760,210925,0.7165464277402839,0.9954058192955589,0.9882959690557815,0.9908257311699659
9,800385,"[8, 4, 6, 10, 7, 2, 5, 1, 0]",3466,652,198726,212226,0.8066092622760065,0.998468606431853,0.9931235070114242,0.996937212863706
8,643820,"[8, 4, 6, 10, 7, 2, 5, 0]",2937,632,183155,199396,0.6835001163602513,0.9678407350689127,0.915308192821661,0.9366679506571839
7,442895,"[8, 4, 6, 10, 7, 2, 1]",3079,650,197760,210925,0.7165464277402839,0.9954058192955589,0.9882959690557815,0.9908257311699659
8,692895,"[8, 4, 6, 10, 7, 2, 1, 0]",3466,652,198726,212226,0.8066092622760065,0.998468606431853,0.9931235070114242,0.996937212863706
7,536330,"[8, 4, 6, 10, 7, 2, 0]",2937,632,183155,199396,0.6835001163602513,0.9678407350689127,0.915308192821661,0.9366679506571839
6,301570,"[8, 4, 6, 10, 7, 5]",2049,602,164077,180901,0.4768443099837096,0.9218989280245024,0.819966816923369,0.8497872020593955
7,458135,"[8, 4, 6, 10, 7, 5, 1]",2578,638,188287,203203,0.5999534558994647,0.9770290964777948,0.9409551128924248,0.9545514332152688
8,708135,"[8, 4, 6, 10, 7, 5, 1, 0]",2965,641,189710,205120,0.6900162904351873,0.9816232771822359,0.948066486092093,0.9635565910991272
7,551570,"[8, 4, 6, 10, 7, 5, 0]",2436,612,168894,186966,0.5669071445194321,0.9372128637059725,0.8440395398346843,0.8782776989637257
6,350645,"[8, 4, 6, 10, 7, 1]",2578,638,188287,203203,0.5999534558994647,0.9770290964777948,0.9409551128924248,0.9545514332152688
7,600645,"[8, 4, 6, 10, 7, 1, 0]",2965,641,189710,205120,0.6900162904351873,0.9816232771822359,0.948066486092093,0.9635565910991272
6,444080,"[8, 4, 6, 10, 7, 0]",2436,612,168894,186966,0.5669071445194321,0.9372128637059725,0.8440395398346843,0.8782776989637257
5,230250,"[8, 4, 6, 10, 2]",2140,621,177208,192510,0.4980218757272516,0.9509954058192955,0.8855883499415298,0.9043207846747903
6,337740,"[8, 4, 6, 10, 2, 5]",2140,621,177208,192510,0.4980218757272516,0.9509954058192955,0.8855883499415298,0.9043207846747903
7,494305,"[8, 4, 6, 10, 2, 5, 1]",2669,650,197270,210925,0.6211310216430067,0.9954058192955589,0.9858472179188614,0.9908257311699659
8,744305,"[8, 4, 6, 10, 2, 5, 1, 0]",3056,652,198239,212226,0.7111938561787293,0.998468606431853,0.9906897482284035,0.996937212863706
7,587740,"[8, 4, 6, 10, 2, 5, 0]",2527,628,180600,196878,0.5880847102629742,0.9617151607963247,0.9025397047505772,0.9248395794774472
