subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
8,335000,"[2, 6, 4, 11, 8, 10, 1, 3]",2659,757,257700,286146,0.7382009994447529,0.9947437582128777,0.9400340703073988,0.9895082647485995
10,465000,"[2, 6, 4, 11, 8, 10, 1, 7, 5, 3]",3282,761,270770,289180,0.9111604664075513,1.0,0.9877106139586123,1.0
10,480000,"[2, 6, 4, 11, 8, 10, 1, 7, 12, 3]",3066,759,263271,287661,0.8511937812326485,0.9973718791064389,0.9603558778575833,0.9947472162666852
8,305000,"[2, 6, 4, 11, 8, 10, 7, 5]",2378,757,238371,286146,0.6601887840088839,0.9947437582128777,0.8695260433575668,0.9895082647485995
7,260000,"[2, 6, 4, 11, 8, 10, 12]",1873,752,207660,282376,0.5199888950583009,0.988173455978975,0.7574989330230285,0.9764714018950135
9,420000,"[2, 6, 4, 11, 8, 10, 1, 12, 3]",2777,759,259167,287661,0.7709605774569683,0.9973718791064389,0.9453853701954118,0.9947472162666852
9,390000,"[2, 6, 4, 11, 8, 10, 1, 5, 12]",2675,759,255632,287661,0.7426429761243754,0.9973718791064389,0.9324904519240239,0.9947472162666852
7,245000,"[2, 6, 4, 11, 8, 10, 5]",2089,757,224535,286146,0.5799555802332038,0.9947437582128777,0.8190552967655095,0.9895082647485995
9,405000,"[2, 6, 4, 11, 8, 10, 1, 5, 3]",2993,761,267649,289180,0.8309272626318712,1.0,0.9763258784777066,1.0
9,390000,"[2, 6, 4, 11, 8, 10, 7, 5, 12]",2496,757,240144,286146,0.6929483620210994,0.9947437582128777,0.8759935653081101,0.9895082647485995
8,320000,"[2, 6, 4, 11, 8, 10, 7, 12]",2162,754,224061,283881,0.6002220988339811,0.9908015768725361,0.8173262469039428,0.9816757728750259
8,335000,"[2, 6, 4, 11, 8, 10, 7, 3]",2480,756,247101,285390,0.688506385341477,0.9934296977660972,0.9013712022003436,0.9868939760702676
9,405000,"[2, 6, 4, 11, 8, 10, 7, 5, 3]",2814,760,259164,288420,0.7812326485285952,0.9986859395532195,0.9453744268418576,0.9973718791064389
8,330000,"[2, 6, 4, 11, 8, 10, 5, 12]",2207,757,226460,286146,0.6127151582454192,0.9947437582128777,0.8260772819628,0.9895082647485995
10,490000,"[2, 6, 4, 11, 8, 10, 1, 5, 12, 3]",3111,761,268681,289180,0.8636868406440866,1.0,0.9800903921003579,1.0
10,490000,"[2, 6, 4, 11, 8, 10, 7, 5, 12, 3]",2932,760,260526,288420,0.8139922265408107,0.9986859395532195,0.9503427093554729,0.9973718791064389
8,345000,"[2, 6, 4, 11, 8, 10, 5, 3]",2525,760,252387,288420,0.7009994447529151,0.9986859395532195,0.9206533911628773,0.9973718791064389
